b_Intercept,sd_doctor__Intercept,sd_picture__Intercept,sigma
1.6598481004025598,0.21188281289075397,0.16974998731265242,0.3791380575832946
1.5421340276073179,0.27068872457892657,0.14965318463616742,0.38121067868656444
1.6844638471001978,0.349661913947651,0.16979552458313646,0.37110359881048033
1.6230674000691288,0.18961428435987265,0.15739081359607401,0.3742394491532496
1.6436011208817725,0.2812112308191912,0.15784747113662434,0.3796214201765789
1.6060924100216303,0.34559364221860583,0.17133025032617957,0.3767643598762191
1.634731642416862,0.21432021909827856,0.16128471511457013,0.3705559012119669
1.661237153902744,0.32771376398006186,0.18210287131936317,0.37455374668832175
1.6294836422661132,0.26809052253074794,0.17875306167871832,0.3825345580048311
1.59571258078692,0.2908820504012268,0.1844576370232011,0.3834490118768914
1.5315633405727898,0.3264402745940141,0.16846846708083413,0.37462011149254926
1.5199639663998739,0.36483980711589215,0.16425069139430748,0.37039214116895636
1.538438988784481,0.24716302307238627,0.1545093239476618,0.37465494557296175
1.5532882873084763,0.3498149523431705,0.16334167700751942,0.3825954671011017
1.6608883956972504,0.2753426491673561,0.17238427017627786,0.37249468442970435
1.6031469003944079,0.27518595981006055,0.17543065998436044,0.3740128567624231
1.4773069957282277,0.3276835235668647,0.167086798160224,0.3781824022966293
1.5368855333998055,0.2785900956298845,0.16151455433097642,0.3874570520294569
1.4889532564627381,0.2709489166769559,0.1604686715592816,0.3816867508906848
1.6830640772377667,0.227890243101986,0.17043242275532647,0.385725013977953
1.6145631309966066,0.21823420955518646,0.1742498837426029,0.3780428476048911
1.5397744589535922,0.272745763044378,0.17869675109081462,0.37590150713437626
1.6137236934943968,0.21763664150210596,0.1599315498686332,0.3781645543035935
1.687063862380715,0.21318928254910477,0.18284272544983604,0.3844472380189695
1.629804825609068,0.19169359666048938,0.1601635353032078,0.3767828916559682
1.6731210273855808,0.2412819514839532,0.164005342622837,0.372525397225632
1.6396652908918736,0.3114639513539757,0.18844778128981304,0.3784302097762608
1.4980602387511257,0.24173576972336608,0.164950908134638,0.3713348671458694
1.5469140519644509,0.20201994933356893,0.16484053073687618,0.37211273704913356
1.6260911278144323,0.31665539457791697,0.15684779732056342,0.3750090581227107
1.6336505063092661,0.2968925148193094,0.16198600672891342,0.38980886080276067
1.6484584358933585,0.22603805606854002,0.15487601977575363,0.39054152510773327
1.6149101417901803,0.2806990471480627,0.15555464338297592,0.37418120660900606
1.577123095514616,0.2925827741826153,0.15721582600286882,0.3769442843424554
1.6647912503045619,0.1812435568635073,0.15294196929957746,0.37620668802269125
1.619232835587807,0.20113047454150476,0.17701911045522783,0.37500524993831996
1.429692129791829,0.3366121895989715,0.17269427040734267,0.38186622769789325
1.427918427407538,0.38845112227816,0.16091914063950014,0.38274383609897
1.473424065879406,0.3226282131992364,0.17274017207176906,0.3775536062620852
1.7058893292052537,0.2793426209483901,0.16519777784305992,0.3818345450617784
1.616569806323646,0.19752886725069624,0.17010906929203273,0.3896276529531407
1.536817542104299,0.2802459715802197,0.1733432324816202,0.3807121007607351
1.4917235691331376,0.28055300687231827,0.1680363357154183,0.3832014503417388
1.5421251246608654,0.26768280554209106,0.15683911634122066,0.37654012788619395
1.6253864537868292,0.27892607511626244,0.16187349230994216,0.37301211208686275
1.6094093564139926,0.3408000495563076,0.1582185302563622,0.37386343297716196
1.6844202693535137,0.31537960484373784,0.15416939078668382,0.3759145362826562
1.538427973780396,0.22362623799986145,0.1592967670522796,0.3818835683119909
1.6779204042609486,0.3574742093276846,0.1676293258156963,0.3758084624555986
1.759932624155357,0.27060937858282513,0.16885255528752477,0.3786477620773679
1.752385588849144,0.2498039917183895,0.1646619709077992,0.3826180291381214
1.6188893469106014,0.21208244639277465,0.17765987428569124,0.37684831829234056
1.682698049013157,0.22109357301275331,0.15552533557679785,0.3731547067978151
1.6844286542719031,0.2550031775850246,0.15650456432612692,0.37706333528928043
1.6655760109933235,0.2492891226321752,0.15821678709742046,0.3737056329749196
1.6935023163098843,0.35080969168480525,0.16008913321523208,0.3812986668697782
1.6987986871623857,0.45734385838836955,0.1754954775887383,0.375891535598162
1.7041192145814181,0.4039836088069144,0.15886847041806323,0.38036682412528017
1.6894544501913633,0.23804150674992053,0.1563843740474744,0.385236209756858
1.5871820800960348,0.30609290040891285,0.18294411561181304,0.37541468332288674
1.623571788161835,0.264704478410534,0.15645314471327892,0.3819424294805287
1.6193824765524611,0.2642701874287469,0.17603978610979074,0.3784002104036199
1.5954962852469834,0.25988812837926795,0.1740802023081119,0.3815271502200633
1.5060567829386848,0.25067206409181164,0.16062064440489077,0.37592392917130685
1.5556955981352858,0.34234889823757253,0.16966409660740425,0.37539380112864573
1.5631486131726995,0.20512807218222837,0.17169922417745317,0.37759987224385294
1.6133957325566408,0.2305475496144336,0.18307660750545063,0.38178463500925175
1.4588045101806466,0.30669860784247016,0.179966137096057,0.3848164231469041
1.5157008192564014,0.23718273809144733,0.15146935241484638,0.39015586699044186
1.498714030447822,0.4240046979041015,0.16342585173668797,0.3823679802043364
1.4732100839287388,0.2843485182416891,0.173998981352034,0.37684207114571483
1.5726984171134355,0.29162454544570554,0.17144200032172371,0.3790970277337037
1.634178376852949,0.3778382458751916,0.16445083894093107,0.38011980419779806
1.4910537444309866,0.47362791039705515,0.17545441022176037,0.37963364375112685
1.6150430599188108,0.31149170084225236,0.17735105776850826,0.3847127901444695
1.668454239953429,0.2982534075266355,0.1636158277831985,0.3662769900664328
1.664926158013162,0.4131667993231656,0.19158166981484845,0.3786195786258036
1.6289700228789032,0.5522537191567393,0.17596015738189633,0.3702237512808437
1.4249965466923424,0.31062651553002574,0.15927415008167856,0.36766758017994655
1.6098535080857566,0.3034746314333157,0.16799930246288491,0.38470004468889724
1.6950006718484,0.25515603261329695,0.1543208804344752,0.38366584116595576
1.694096557067954,0.301879473710666,0.16323400978197625,0.3792007398661806
1.6591537504621927,0.30696718573270365,0.15090469964331824,0.39293360290837986
1.6251530181588187,0.25473583962683327,0.17649082469362176,0.3855579361523046
1.6580754543143554,0.18108983203322107,0.16126953204843444,0.37628209577532995
1.805491480452049,0.29170360111970595,0.16906791019775613,0.37928585122447916
1.4442606219973166,0.39100995957788365,0.1569353175785377,0.38391180241047257
1.6108008846761952,0.32347752158259946,0.15509653762273798,0.3718004287173041
1.5454251307390074,0.3552403858139894,0.16482068659405258,0.3800966290282946
1.5716574535594723,0.7505658241008029,0.14777195401347457,0.3761394766743472
1.5495787335764193,0.4400277019082854,0.16082062749344295,0.3842760062728321
1.6512044936086385,0.23319462122604553,0.1662941144693573,0.3804017320423468
1.6626322576448653,0.3024006395389345,0.17782791665636777,0.37552220688211546
1.7244083957898397,0.4613230919237618,0.16333037658019764,0.3923943994860216
1.7580124038268536,0.35341510232767254,0.14741107072321996,0.3766189472116111
1.5854475805359294,0.3462537308783243,0.16885510925894828,0.3754521318746018
1.719633743495238,0.40613985115678897,0.17111994824223115,0.37638405685418574
1.7198693779752754,0.42016883031383856,0.16996188287373407,0.37839782654328036
1.516209550522681,0.2767734692087688,0.161505359490297,0.37061380669191457
1.5011330133255976,0.25697303568136864,0.1698073842112119,0.3785866715845962
1.4995267368965184,0.22575600011389088,0.1715524044384083,0.37708785891205965
1.7102260594011878,0.27492685818079976,0.1572279780529602,0.37795815464467875
1.7623703086522056,0.29351983919722296,0.150335727333617,0.39306057189048016
1.7475622616723336,0.3986240499885561,0.16344507772686792,0.3738291430698063
1.6425116766956906,0.3142547077005314,0.14970887025288893,0.383953901828652
1.5100526274483033,0.5105238551677085,0.16516195659080646,0.3766109071233595
1.5450479575134617,0.37351506756962094,0.16579159153058443,0.37670874892600864
1.4991519059477845,0.622844595235369,0.15579782232741196,0.3723948244246352
1.6304328805157944,0.4677861821456691,0.17629323189281534,0.3687014363560313
1.6468562336873247,0.29014754819959493,0.16690600897755256,0.376831910019578
1.7319497446872776,0.36542223472020086,0.16361873814629926,0.3769187896019133
1.662302560417212,0.3682278835778057,0.15676264555928093,0.38731643252413067
1.5370345128975391,0.46160360097945835,0.16668307080183706,0.3859296966826441
1.7242029867612887,0.29500047944622415,0.16723979157266436,0.3844636593897924
1.86537725052386,0.43691361834322706,0.1868044561589879,0.38296907504539435
1.576224760901236,0.285776594784525,0.1726083879318902,0.37478202470396743
1.693897040875255,0.3257531329492853,0.15376143641578313,0.37554026381491246
1.6757534677354482,0.296923627558629,0.156292568834343,0.38137501602589247
1.8952901444206909,0.4253905293540077,0.1675132918544943,0.37783737775091714
1.8673435759560257,0.3370227926577903,0.16829455537446425,0.3737780202527412
1.5732319850491416,0.2598213760925043,0.16549839108659942,0.3765368358303575
1.5950929998563488,0.2011821573594194,0.1727328395411674,0.37645343922845503
1.6624084353045097,0.41349834310079503,0.16728573952286943,0.37643146514578985
1.6345677294685932,0.24836738316017323,0.15506971548429002,0.3761128403100506
1.6679378930061393,0.26574818191620003,0.16302800935896178,0.3755755425029802
1.7375366007214312,0.3408210697680547,0.16791755551735862,0.3762579854726648
1.6792434699972925,0.27878079828387364,0.17024090807379821,0.3735667523612151
1.6598481066577073,0.2693513351322173,0.17739175984716313,0.3700220150288298
1.784748510797382,0.3352994775384402,0.1702690491638455,0.37887190069090293
1.4723758178079034,0.5199696629090157,0.15554779403854402,0.38128451716505846
1.5311954049653627,0.22526531046146428,0.15214640406534716,0.38160311828187965
1.4947578938919104,0.3328589640762861,0.15913414478293555,0.37621231986093484
1.6011164975434478,0.4086501402579595,0.15897937909453133,0.376804127347739
1.6416359320632254,0.28254675914289823,0.1573006880904503,0.3815253395853947
1.6257955845650167,0.32050837858711084,0.17112844099147542,0.37952203927140754
1.5893434350688938,0.37666862585108646,0.16790511915915124,0.37524697532068413
1.5623367639953136,0.35975430979257994,0.16037726729181753,0.39089149358463116
1.5659934480606548,0.2374553167772606,0.16180995711263998,0.3744521527803175
1.5773243067521983,0.22099549362191062,0.18778603222016205,0.37945934109101714
1.5432132644852932,0.434338550127483,0.1577575105822615,0.37847892340431893
1.6196337800509217,0.29661501087095665,0.1593933518851059,0.38058351187770895
1.5935429563257586,0.2513307316052543,0.1872996622400322,0.3773124361916593
1.5265986646605187,0.43232222104816803,0.1610833539753408,0.38085041052183066
1.612563112257328,0.24613516690217213,0.16426766456481412,0.3806667189089359
1.6026862666592017,0.34034139478391334,0.17354521536904316,0.3792133350974947
1.7050627661229594,0.27338629893412664,0.17472737564749438,0.3739648334595064
1.5036877622565086,0.25097718619923165,0.1664002303404598,0.37561966088989046
1.5945449180693423,0.298123223518705,0.16934567642109682,0.3798303365547147
1.591641968483336,0.20896774839733187,0.1560331843337028,0.37850888482169404
1.580477835943038,0.27518940672709025,0.16773354908133553,0.3787591686074759
1.6842986030339775,0.3659225156255358,0.18651424530049573,0.3696149029350104
1.5229980484882546,0.31286284518360374,0.1885366298161739,0.3679287271102226
1.728569597761883,0.45280948823322686,0.15939407337954542,0.37496479644078345
1.736913288398376,0.45281047786632067,0.16699408771707136,0.38100119821939
1.7052468192130084,0.2248780437307074,0.14908563643548048,0.3735193898717216
1.6998934794894418,0.22342804121343604,0.17964201364041052,0.377934163397684
1.6676678851558342,0.2715128495813437,0.16376965106541097,0.37772224590547404
1.737274921165958,0.2765136542628122,0.14340134310067376,0.37156087189521125
1.7187476597871878,0.36131018716950364,0.1539401728044777,0.37226744101197257
1.6541168064386214,0.2916210243460021,0.1402948565216991,0.37168299978132774
1.5475193350023444,0.30012513086204207,0.14537065278788647,0.38505457972529816
1.4857031596932067,0.30108544477498883,0.1672412846504156,0.3778327168327325
1.5121895549609676,0.2904726128594995,0.1525612245221662,0.382237202333715
1.5675442243909974,0.20704391865843116,0.15081663400942708,0.3791678766095452
1.6877525623541325,0.19336359170225634,0.17144330069555294,0.3731825740277482
1.623780929074242,0.22770517289572123,0.16678814835566744,0.36883253139091643
1.556325253636628,0.25698838693069825,0.17593504813874988,0.3804813396209562
1.5836639934719885,0.3023011912262384,0.16323533957695238,0.38503888821029403
1.5261251711291048,0.3474506522166814,0.1831480877043312,0.38057390998215745
1.5002155509768382,0.3604168423819623,0.17002787040493011,0.3788885302286115
1.4627547946130666,0.4496585315084561,0.16467414057268132,0.37294591749229916
1.7484395745489638,0.315703180666313,0.17505565424172417,0.3731681398225914
1.641668982527983,0.3300442111612374,0.1624217822361942,0.3776584761171603
1.5190217693902597,0.36887649167854913,0.16123739199302403,0.3807856124951336
1.6038635918368365,0.25270800456973475,0.1560402137902992,0.3768009658912486
1.6932520461141585,0.25938931267018345,0.16538441104787077,0.3731095138236
1.6894235435943057,0.1720041958406316,0.1679055942740703,0.3855276153370127
1.6587916714334134,0.23921432416494284,0.15899886103812388,0.3880261645300217
1.743203957160936,0.3869182492450238,0.1465471495211011,0.3794677146834096
1.6748645500033683,0.4728972699180932,0.16252576085372553,0.3752852018745795
1.6402984617055738,0.32921575780169465,0.16641510092025077,0.38293930038037227
1.782083040317607,0.44176070852532245,0.17944895999666383,0.378055148009572
1.7328792702035238,0.39880010973906355,0.172264561163079,0.3813446278770436
1.6099750145762723,0.22812301451796302,0.16962333897949716,0.3729538478671104
1.678515384278455,0.2252573390128127,0.15446790112690745,0.3874663098983161
1.7541433668614406,0.2852323098071546,0.17248030631896524,0.37884066139448924
1.621311874813796,0.27345128022075704,0.16066636395500797,0.37032200107951174
1.5995994447505737,0.2597690297121388,0.18754898168453601,0.37644459001456904
1.6940969076545698,0.3598759277718265,0.18568875731808307,0.3710734281748418
1.6198778253145714,0.278857705457119,0.16886965060995385,0.3678903945051472
1.7871815598357015,0.3804400724826358,0.15169358461070262,0.3833932468979119
1.6703776342399947,0.22118062384061385,0.1554322428514361,0.37684096752375096
1.703890372714883,0.24793186259539904,0.15656639595994715,0.3793127867393462
1.7306290370493018,0.214810543009871,0.15306230687202793,0.36954178537811544
1.6419162623334345,0.20441483825728177,0.15566343357655804,0.37669222311053757
1.6945164617472022,0.2778675280459919,0.1584681158460372,0.37843351189917396
1.7986426372226056,0.30245172262867603,0.1664674127363543,0.3806407116156473
1.7904821739140024,0.5473186909904433,0.17216078058853787,0.36827871009183005
1.7323539444199085,0.46625814996583614,0.1536068773772241,0.3806193694539778
1.5469189355015147,0.2812868691401822,0.1508296914773072,0.37503071924986653
1.6119890651666215,0.32573416622557844,0.15683761158398687,0.3790381118147833
1.7102922738889352,0.2643344642949677,0.16231079775356938,0.37362813431155
1.6173114289785218,0.24041121574207652,0.16977356185536754,0.3847421154949449
1.5379452636206652,0.21350929567690669,0.16293645899996329,0.378800063157085
1.5910346528253116,0.25649109788831764,0.178561881236782,0.36697840337094884
1.541316138863487,0.2731406805504806,0.14923521120914068,0.3797200656354666
1.6421743756381864,0.34759385351091665,0.16445730773686015,0.38500324295819693
1.6338851890629456,0.3384715647561021,0.17008405449372854,0.38285773582030397
1.7499454533059333,0.3246620598332506,0.17490024590068812,0.38045763659065895
1.748985443642522,0.20307728384390908,0.1709007991137767,0.3808092782612647
1.6771914678887587,0.28418606740401076,0.14737741276342306,0.38192900313345957
1.6029713838415403,0.2369209338639566,0.17716424186426202,0.37900238860534824
1.6618682260005888,0.24165148783239043,0.16791051962647666,0.37902096359879006
1.5988047143507615,0.23044816756873854,0.16779847188233327,0.3745404078049928
1.5642584813154274,0.2896204045892025,0.1518329860487346,0.37713429187317216
1.4926584405608339,0.31588454612156547,0.15460378670978822,0.3811078390993061
1.4890533780270492,0.272475544203833,0.1544672602406119,0.37802029222491645
1.5324253656691125,0.2396621807346254,0.15509821743233101,0.3854003733197511
1.4648123405006896,0.3666079651934143,0.16208656907751715,0.3787742854819565
1.6409458248666786,0.22153051564656626,0.16881025701740918,0.3762736046520429
1.667300992982179,0.358153539183317,0.16937363914563455,0.3786885273737449
1.7498314457915722,0.28503920037914215,0.16423043103047147,0.374116505787514
1.676711044020382,0.3434402139588363,0.15614722265896605,0.36990918201046574
1.5859725401564573,0.2508133244025579,0.17035625910413096,0.37694597586058554
1.6936556140815344,0.22696324965777845,0.15656719650720502,0.3793189519309458
1.6844353839512622,0.28800376700420666,0.17222981360630957,0.38246644974450383
1.5794066402534508,0.3649651234090769,0.14149501266515885,0.38401013634004366
1.5611698355160901,0.29508873999285923,0.16331597269179016,0.38275459064855544
1.5484547221673004,0.3361528296693676,0.1691268112341056,0.3670769093066339
1.7155599304339046,0.30380647976041625,0.162779666969345,0.37169717008996694
1.6649964598692617,0.24758176699914966,0.18923647488479453,0.38260281175172955
1.593594232856388,0.3144566021969663,0.17122022210967996,0.3750938311492114
1.734166489119153,0.2538381009875435,0.17275560406309146,0.38322831594421697
1.63887054112231,0.19908098971529803,0.1677036366411214,0.37549762842732815
1.5128055051321923,0.30056273793880267,0.16168236605204583,0.37829772764094355
1.70610872563027,0.23217344528124967,0.16089340370551392,0.37314628385174886
1.597557853897665,0.30157170016231855,0.1735212260741653,0.3763572503638774
1.5901937995009179,0.4170288169101924,0.16299557136597947,0.37913545235032264
1.6455340493310766,0.3747821013772596,0.14755842208681627,0.371887301105353
1.4375545652513735,0.4211896631815403,0.15026632352240576,0.3789143941688854
1.4934425410831453,0.37995593782765624,0.15340059278961457,0.3774537262819336
1.525948664965276,0.39548274866897515,0.1778810590111655,0.3758734816731583
1.4563069001509383,0.48427259875745343,0.1587154932078772,0.3758887375867338
1.2978744006599552,0.6656151461639442,0.17862355907444744,0.37712103732596874
1.4784369382705753,0.29611939214974886,0.1748597828785426,0.37428609845355604
1.5438545749599404,0.24272880964086735,0.17032888781199748,0.37880385548727985
1.713863705447194,0.3733971195400744,0.1764489627485804,0.3840562108065008
1.6103713643761521,0.33792809956680825,0.1544123377133919,0.3809968413095571
1.7129801433523457,0.332192284827369,0.16594933135077353,0.37534748729407
1.6658237779756189,0.29745824786557257,0.17186035310711154,0.37388896572217367
1.6463921352356194,0.2634118914709901,0.16619091212648743,0.38453871185908023
1.6260740057522356,0.279960542273309,0.16672440534346838,0.37792314396934656
1.746806628354323,0.26769808746990403,0.1687451349400227,0.3816144020219966
1.623000070266591,0.27763625209653636,0.1806550484523248,0.37574245404106554
1.6321848915971138,0.29745667629280426,0.1511213303339312,0.38042408421068113
1.6960270288446213,0.29087642381548806,0.15307366030417918,0.3719629142515553
1.746185761014443,0.2691633967151107,0.16399585438718572,0.3840699393689056
1.7523390826203098,0.27357140159618204,0.16701345668299492,0.3766831155319266
1.6424199784952584,0.2378723724510363,0.16689573007445088,0.3823505789023368
1.6848591213668276,0.25097120408322365,0.178804493316294,0.3796866011632938
1.6614190125290558,0.2643831862581835,0.15580643126759236,0.3758574504955925
1.544690850010406,0.30486003419493896,0.15610185976017632,0.3821317865407838
1.6228041134639275,0.40586134869282026,0.15839403063259874,0.37554109774765626
1.5319633281346672,0.26152434144515957,0.16207268634935326,0.37972981083216767
1.5644095773976037,0.28240568121355203,0.16235878478507618,0.3777497758761984
1.589204765778052,0.24445053406287873,0.1595837368604488,0.381937449777531
1.6634785656401758,0.31657003202518413,0.1629857348245156,0.37568822808064894
1.6631231465494176,0.22311919725398272,0.16799330455636166,0.3709974668692653
1.6235300084400357,0.33757668006677344,0.171792683942875,0.3721942402150561
1.690866494848586,0.33979706402027254,0.17859726850626123,0.37848819062015016
1.7455020340697516,0.4771410610348788,0.18513583807167286,0.37634181527442606
1.5773862063952222,0.389469147377692,0.17313566760641533,0.38235898374662414
1.6526481707473746,0.2468874232406171,0.1532638229061261,0.3772422335963464
1.7118942918490387,0.3761135839440866,0.16721381153315318,0.37764497890537674
1.5587498795276653,0.27465884722878775,0.17235019507087823,0.38063136782233037
1.5690844107270474,0.1939767658065284,0.16081147570383098,0.38397902327579725
1.51698893687322,0.31359868170659005,0.1686490239414922,0.3750638639473928
1.4415491252534656,0.28094370610397074,0.14665216251917487,0.3869914094989961
1.7371278614091665,0.31068331018693873,0.16234036164939578,0.37900881613439696
1.6611934870097236,0.35365017531183096,0.1605585976243373,0.37636501145526496
1.5287704104517956,0.3718111103352578,0.16037815629689584,0.38128723062763054
1.5512786573207913,0.3835720889735659,0.1528116930637774,0.38421496172809144
1.536948676819687,0.3782419846065838,0.15747448416467,0.3824708953782876
1.5557926100366362,0.5149465763351502,0.15199229172893586,0.37948331291744913
1.6485405300231273,0.24740429043492485,0.1608408263468588,0.3822096333795101
1.6954246367859849,0.25759177795236443,0.1732955067399492,0.3709672551521147
1.6633957037962905,0.23034086589435965,0.16303232203585852,0.3754690976885842
1.6287793741056253,0.21991115152486845,0.15830628405214564,0.3766203101621544
1.76475844768611,0.29683398411453277,0.15847706134867107,0.3754219744904054
1.777642883285055,0.3042365482498857,0.17435054180641105,0.3829494856680939
1.7246173473848936,0.2717822812272301,0.16008957030992124,0.3732832098196154
1.690263048400487,0.30617890621120386,0.17509804248006447,0.37687853737042865
1.6291417248797142,0.19274623138851368,0.1823489381558423,0.37968661820902916
1.6805361658111508,0.32739764206602523,0.1719294365896373,0.37180345093280315
1.6114019572367793,0.23880058193865603,0.16662782313514157,0.385508175626223
1.5919299726315101,0.22151334748131304,0.15499187461591377,0.3861369561716854
1.616239350260789,0.22127425116380495,0.15343962147946555,0.3819088010060475
1.5392580471027624,0.29282799411352184,0.15488471108869853,0.3724430935941347
1.5337425712135953,0.265068993007725,0.15165434531259597,0.38146435932970835
1.5268843843554472,0.2446806635528475,0.15105855886201935,0.385848941081081
1.562216781260311,0.2818447110333152,0.17363061008598307,0.38562389251088164
1.5827367824550005,0.2215752352293707,0.16696109065359746,0.3817944721253074
1.4070394819897898,0.32192919943101234,0.16525030668213897,0.381035509594456
1.4597725158354318,0.4017536309495506,0.17457102999915372,0.3804056615772079
1.6078195310019847,0.2470087392257633,0.16873385505890748,0.3754917189009177
1.6040096938008264,0.2213779735804415,0.15447706670096725,0.3734677460164595
1.6100906771177623,0.2059021735883659,0.16377705699515385,0.3810045835790479
1.5709774222987207,0.25987194910653477,0.1890341422853676,0.37941340150084196
1.6108131307135785,0.270928605668637,0.1579812077389126,0.37587130435241467
1.7607718998885717,0.23813285432605016,0.1769839839684202,0.3750755424679435
1.5701359501242709,0.20060629248026074,0.15646920706052705,0.38029318149857017
1.630581986710824,0.3334998693143062,0.1562281709048261,0.37810551739490106
1.6069048657505949,0.22998733715392322,0.1777801554698628,0.38264033241023565
1.6014907696359035,0.31198757285199397,0.1656235598212862,0.38134398634609734
1.6385880872051286,0.18846538518944733,0.1506877048038715,0.37527581771251595
1.5786336322998902,0.18748995493312104,0.16869693028310706,0.3832941995053663
1.654836749707486,0.28364511021299954,0.154713156987951,0.37958931198008494
1.7783479489392322,0.3636155055148942,0.17468536677376162,0.376685463460581
1.710401950696052,0.28672668087076164,0.1725077720551423,0.38320991751307554
1.605586608859726,0.46576960110164334,0.16074955653103404,0.38086454610734033
1.5951422701295346,0.2688725735740168,0.17074601564905958,0.3769667309092206
1.5677760497798392,0.2373493487676011,0.18064705278788992,0.37240731105411445
1.714188764017312,0.3020103256673726,0.17305491650087104,0.3735261682520673
1.726680440367147,0.30233669566070726,0.16081054989423807,0.3737911549798314
1.6654685244552572,0.2832401069629995,0.1724762282053281,0.37396441783485196
1.645783553273125,0.5624075859808091,0.17660731103852775,0.36657177896816795
1.6215318941477423,0.35653189836707727,0.16781773252578458,0.3765343570098163
1.4543353346213466,0.31234743339201076,0.1666439919293359,0.3807040142869142
1.6180304691984118,0.36469389276608466,0.16746815257830436,0.37768645724102523
1.6061798937518221,0.24818831996663862,0.15605931995587555,0.3776721817327747
1.7573563284924592,0.25566107677877214,0.16841380793174876,0.3819586160013866
1.6867267454285126,0.3633280561044686,0.16744102538874767,0.3830332306565241
1.70259620137554,0.25788501968438443,0.16841470461888605,0.37417102452932816
1.6504615830183391,0.30713184330024496,0.14665222464772204,0.3780669677547382
1.5705954635750354,0.36833889918655016,0.16501956070130477,0.3743893027170785
1.6137434414377425,0.22368927745123002,0.17481314733519726,0.37787279172956695
1.6752238684263334,0.3480629898451003,0.17343355470218405,0.37495525654194883
1.6693198632560855,0.3185476825256836,0.1599586247515737,0.3797928465989647
1.5712393829384788,0.2643069193176831,0.16912226164222874,0.37185324108251094
1.725321109000012,0.3460863015605154,0.18105686843104343,0.3751070989301779
1.7509273779004015,0.31642705876023053,0.15477967624883132,0.37693196809841295
1.7604345126363872,0.3698416650913385,0.17235437488838587,0.3815080590961944
1.7904310314871084,0.24580471979919116,0.1564362040891494,0.3730701179450559
1.725709552670784,0.3036916643765434,0.18185369133943902,0.3758517800132167
1.8538866770598204,0.3766858297466673,0.1667874525046229,0.37819922460145555
1.925557546657683,0.5056553831582016,0.17092653472298985,0.37787350833047556
1.696782530250729,0.5187144571987831,0.17235587371914934,0.3777111864744491
1.602759814462446,0.2686432226360428,0.16998224831802364,0.3698746746149538
1.5742708657732423,0.461434749784216,0.17584764558341234,0.37675243103924955
1.6372448656950882,0.32517404431265096,0.16429129560053407,0.38015923531274853
1.619570527642203,0.2608594990548211,0.1712110819886266,0.3719130934829715
1.6298679794301294,0.28572484161163936,0.16858408232848168,0.3678400888757399
1.5687985867936478,0.23531895184284599,0.15313444188483255,0.37699071175140403
1.7004752958281804,0.24480565755703781,0.14443667865409898,0.37883476603799604
1.6291348745713266,0.27937624171916314,0.17285782914633982,0.37741241752830457
1.5974156681247886,0.37824296682012126,0.16117782917724535,0.38013100075257644
