b_Intercept,sd_doctor__Intercept,sd_picture__Intercept
-1.3436973074864926,0.4450903635270216,0.9459185230244677
-1.32609132741196,0.3858251655200307,0.6920478582530291
-1.215851582006364,0.5738190802602967,0.8744454238792994
-1.5147774204471216,0.46109630182393196,0.7938471733265419
-1.4494181612089778,0.49032965155211344,0.7484036939507228
-1.3679376989400416,0.544559326028928,0.7355678570934201
-1.4919023246047756,0.45970239557271403,0.7758063537095785
-1.4418288846021596,0.49925745187631965,0.7174770047864998
-1.5145835924713487,0.3375810704801583,0.862224939845363
-1.4935799357157127,0.5747631387943536,0.8153165798547098
-1.6175747294871343,0.4816113701200749,0.9251684375980501
-1.6057348144405472,0.602322586479064,0.8733014526071681
-1.398846559615922,0.49123710816592675,0.8695793697934477
-1.3985093526287335,0.5668682675113055,0.8819872414005786
-1.4333186202215464,0.5562668714802926,0.7029280564489336
-1.5079487857627605,0.4358015514167059,0.6980248319365806
-1.5501318771053716,0.31762898224715175,0.8834943700710559
-1.6412776457792426,0.43780884471479653,0.7840485097940587
-1.3203642007309622,0.3500459412551823,0.8261729097556825
-1.6792028222971944,0.4939189372661701,0.7062599823814592
-1.6055740968172196,0.4609322636982607,0.746306844055342
-1.6453773363223545,0.38092654422904343,0.6250253170708321
-1.3585894515454597,0.4928035445827096,0.8046526150702497
-1.502435238546044,0.4283047396501277,0.72786826632274
-1.4258398180480285,0.4502223606513649,0.7410858899307295
-1.5899659607807202,0.4001594774131497,0.7985327266596773
-1.650363484873932,0.5012520619267754,0.9978591644419773
-1.580303763767238,0.4680355233724518,0.8712432189694659
-1.5387255654286736,0.5034194958910597,0.7700508482382864
-1.5014673308715611,0.4512188549034642,0.7876056431755366
-1.6970651680011974,0.46420946115767897,0.8050037226299855
-1.383777934206907,0.5278958615279643,0.8429259957233542
-1.480218473478093,0.5211636152416759,0.7527104618915272
-1.590583998256079,0.45681935834111903,0.8270575859728494
-1.676791772989602,0.39706492868439314,0.9526470384396913
-1.461851347039032,0.5315194270884696,0.6484124737323732
-1.5613239275766695,0.4412744042033822,0.7365272843615128
-1.4352559857263227,0.42334588960929576,0.6629412653142684
-1.4387500363913892,0.4502901370069426,0.74655644090565
-1.452744790956789,0.452955272551871,0.762089043493819
-1.5793565908182918,0.4657050722944576,0.9612140716537034
-1.474286086630559,0.45392236204329023,0.7015372612271094
-1.54058439653362,0.4567860851550229,0.8306247082412088
-1.285711179273736,0.41385108518998515,0.7013117548548943
-1.5493116460037508,0.3638408516983361,0.705183810228378
-1.5793419192421916,0.5135523064296382,0.8761613026113816
-1.4458932779529734,0.4705354479308776,0.7427995565422454
-1.4385916319769523,0.5135403791951678,0.8022832785278706
-1.546809729510571,0.33136676574538937,0.8134791231772258
-1.4166459927261903,0.447969091858996,0.7197477010847214
-1.5720435697303539,0.5008707997199324,0.6912381054264883
-1.608216797091588,0.47083905087223593,0.8619780554020802
-1.544800769331969,0.4099898534060726,0.8201972865550581
-1.502754093169541,0.4636436840139369,0.8274680769890055
-1.3131232814643545,0.4730444993448337,0.7910789214822235
-1.539601303344768,0.5511281755621197,0.7718803772071536
-1.672185006179031,0.36489625384058355,0.9387078879483988
-1.558926218323817,0.44936112895787395,0.7661168573643009
-1.6536022680225604,0.37599502555474673,0.8480190640636658
-1.286520053246559,0.41571133919517567,0.8238209296503592
-1.4769600224435944,0.38199425851896923,0.6894330897054215
-1.6286412721327348,0.5083764021951661,0.8364840980997147
-1.5212899722752231,0.4652226198362313,0.7057687126297078
-1.465114570684301,0.5598841863018386,0.5785701644738842
-1.459456444035231,0.5103325432515617,0.7359972031207517
-1.5598269640895877,0.5183209043683302,0.920122963264716
-1.6546454263055077,0.4716801663015042,0.6552394206102198
-1.7176832219830531,0.45973340150533987,0.7594911340322165
-1.5035921380378638,0.4527093721722605,0.6859786766808155
-1.7015543949296077,0.5788229142566398,0.7194333495581877
-1.5570892062606,0.5197643741285567,0.6982699900712811
-1.307594747997528,0.4754633088238139,0.6228499270661583
-1.5775328832487623,0.4811922111353679,0.6591198905609598
-1.3768682360727966,0.5139390621769406,0.6644644577164802
-1.4735974081470355,0.45331430322732535,0.8277596742472
-1.5524703777027398,0.5297761822115361,0.7448226574845237
-1.390573043214744,0.5222712064402111,0.7073966096027539
-1.2449243938021466,0.4805248084733931,0.8283954024944645
-1.3301417644279228,0.43369525600403275,0.7290732960985228
-1.5746476538119463,0.4532852931743627,0.7752464992792938
-1.505364448627737,0.5457119746974884,0.7506067158368874
-1.3893239973114089,0.5192550488797432,0.5922131370798105
-1.3759199702367828,0.535084044668157,0.7160863548485316
-1.4263211219260523,0.5327456329288813,0.7253653293163089
-1.6684320021386927,0.5026334509394005,0.6599799187321383
-1.673195499022029,0.46065285253635413,0.7628985346234992
-1.4886225596828677,0.4772099510652086,0.7422077659659966
-1.3814762451423208,0.4057688674934621,0.710297860623465
-1.4328994354788778,0.5056185927399182,0.7739874665974782
-1.4705347957557169,0.5348270842871503,0.7054997590565741
-1.4282030117152986,0.4546897813614102,0.6938829279144052
-1.3808335915388925,0.4531527416136331,0.7068022962529115
-1.387666699529046,0.5800279199413751,0.9080743326672407
-1.3706764605779413,0.4448605131573817,0.8483530818745568
-1.4589963327516764,0.46325457140199194,0.8083514961845591
-1.4736671536557635,0.5000881385405127,0.6022199092443017
-1.6758673527386765,0.47448161333047656,0.7507039986499896
-1.474713924379015,0.36275498019940805,0.7110364530114607
-1.3933293128723172,0.4276748309724791,0.6782292692698516
-1.5680979564720257,0.5509785502509358,0.7757745907737992
-1.5720279661271743,0.5148036489236792,0.9859503722432122
-1.6230788165992953,0.5829540375001139,0.8095763263219264
-1.730837181001827,0.4098190629130081,0.854838353843121
-1.493211977124574,0.4250795344549502,0.6809279273857667
-1.6199422922170912,0.4302372282832248,0.6712720569813826
-1.4968420941324734,0.5290843130396762,0.7486451478619248
-1.468647627837857,0.4970160461205691,0.782993003472357
-1.450469937439773,0.4801080866308887,0.7846861462262369
-1.4918043012102635,0.4239491784248494,0.6692585284676974
-1.5929302230064866,0.585886163034688,0.8503720029215586
-1.6960548348814921,0.5305657441638261,0.6980686665657968
-1.411005803125759,0.4212911000286115,0.6185253113206601
-1.2955081041125478,0.5056964267441203,0.6835167640748173
-1.2694313889713262,0.4722718732138629,0.6700294338820681
-1.43641079875423,0.41830599016904796,0.6932666694210398
-1.50639800446557,0.4205174805085635,0.6214714299829283
-1.5568483350003777,0.42407610012700053,0.6474659427393693
-1.4991962977420523,0.46646130166244304,0.6616865754417984
-1.5718773138037538,0.45512698349741715,0.7070175414049363
-1.5246432408419055,0.49188706748630867,0.7417344113101845
-1.3291170911577992,0.44351637987044973,0.7835317190246921
-1.5198959594238297,0.4297621019194411,0.8413379454884341
-1.5747779585651225,0.36748383579315785,0.9275115587694318
-1.457361979167695,0.4144652854881923,0.6100181045114363
-1.5304596284860699,0.4080405262254292,0.7876030786207184
-1.4102620889138877,0.3571619288718117,0.6657466507915905
-1.4375434124870445,0.49845491285261007,0.8414754800922171
-1.5478831816003582,0.44742346335955857,0.8823641913163199
-1.4352040416505678,0.4313924130916637,0.6271535012186995
-1.4730600240254192,0.369167437175596,0.7428287289257938
-1.4710823620322953,0.43296919359122826,0.9733295384246239
-1.8067625077082001,0.5132861105034274,1.0021441663572368
-1.5737303811800067,0.4780277540132207,0.7980669157021502
-1.421220214485536,0.528958581114741,0.6925137408992266
-1.471114011084112,0.5261299742449234,0.7905133062575663
-1.2964361510262894,0.44555811057401284,0.7715645313925765
-1.3432727903940522,0.5043165078420105,0.7711021917210796
-1.3082727954298152,0.5012916568744356,0.7714110852927977
-1.1960977739184577,0.4777832360331503,0.8659441159947705
-1.2981526585310135,0.4892458961951214,0.9038838322537901
-1.5898820647966092,0.4452749831482709,0.7133307559730605
-1.522147628365568,0.49948309823716425,0.6374030239358146
-1.5492092748487816,0.46437825729682364,0.734924587267903
-1.4172632366425975,0.46059961630480595,0.8632539417808046
-1.6299785670496558,0.5723267802830209,0.9374557530752502
-1.5044194738642453,0.4920871445531474,1.0601939041902317
-1.4294547624937737,0.3761922078324863,0.7049206133322655
-1.493051770886599,0.5120520087660116,0.6459298549839646
-1.5602130789090811,0.3489354551962485,0.6941838164662356
-1.7188403719347136,0.4232910438388717,0.7025633947408947
-1.5613767494780757,0.4310115353577924,0.92321505728126
-1.4123843252021586,0.5170910020206282,0.8667162108846393
-1.5194853086309983,0.4611416305495153,0.734719406681635
-1.499806666510259,0.5074517503477236,0.7898989676687705
-1.486570533163536,0.45393012923935916,0.7123207587516429
-1.420654331257347,0.4857786915791172,0.7205421121838488
-1.38209628523463,0.5200434510315989,0.6861419100427502
-1.3436881292950067,0.41318837695874205,0.6679249557246092
-1.534264471047329,0.5890515569120878,0.8542975360673634
-1.577975091022665,0.5436951537686063,0.8674734013229405
-1.4512985876052034,0.43475338849059353,0.7697817526696981
-1.4294558892389906,0.5482461620169641,0.7176944295365191
-1.5776398085583272,0.43590573128172583,0.8548655614045495
-1.5356314746333908,0.495423894817539,0.7769710059252143
-1.4889875493971159,0.4681155248734999,0.7250654165828901
-1.524473777280384,0.5677917710322472,0.7446581368003732
-1.445155300144237,0.43213806199293325,0.7515618400080801
-1.5065686788333925,0.4347634656344444,0.8168392357256987
-1.64557361052478,0.44171767465377576,0.7306952012187758
-1.6704101896300012,0.4930184563395367,0.756991189072374
-1.4844925065313996,0.584247847842186,0.7146869335012825
-1.592737335729307,0.5821880525411829,0.7980181013257076
-1.3713100447862239,0.46133366508587154,0.6874506145595541
-1.3825815822835308,0.45393995406373033,0.7124787377579693
-1.537466692431435,0.4496311231839086,0.8345022112311998
-1.5579472280081113,0.5482854418769807,0.8462780413350603
-1.417710494691132,0.47042271719917955,0.7583177522114886
-1.2736527004140283,0.5072532454274405,0.722167306842799
-1.5278117886525011,0.458456254413014,0.7580145467251667
-1.6560153364639598,0.41768188820640767,0.6646723074173543
-1.4134846988806855,0.4576280652869806,0.7563308419636506
-1.3660377990578552,0.5767641176425025,0.9281278102135933
-1.5856308854256456,0.5018780064952275,0.853527548618626
-1.5934252523917678,0.48337093409140347,0.7873821116968572
-1.3765237644016022,0.39780749002060845,0.6351018785884952
-1.618768223213759,0.5246723563787205,0.6898758822868207
-1.5556131291789197,0.4303189179938792,0.8578982959983552
-1.670860400397602,0.5542644438106133,0.7764504672725552
-1.6849863098383426,0.40618120279938014,0.7962040632575378
-1.5404813211545871,0.43934510208162614,0.7985972414397428
-1.7280473771987093,0.48430519857123816,1.0339113643691435
-1.3001873404152333,0.49768575963872114,0.8119239208338433
-1.7566089753224896,0.4985476212106344,0.8236112583389619
-1.7741437196485716,0.5393614634733953,0.9839041330821341
-1.586510004255653,0.444185969253947,0.8741377057151632
-1.3528090352237931,0.5051351772899363,0.7775081930712607
-1.4440387127665344,0.4055658300244564,0.7120883717749198
-1.3694017474552564,0.4472081997188173,0.7406338617850612
-1.2505887515722613,0.44246784486649887,0.6965674235589294
-1.4998521951419155,0.46901575368570425,0.6786570950829667
-1.6406709642726154,0.481022609604032,0.8572311617485875
-1.6267470106624484,0.42577696060919157,0.9112021684294035
-1.4926900937019516,0.4393837551876226,0.7923486071764345
-1.5577683931637047,0.5361930124959675,0.8710348143694326
-1.6053851894172968,0.5184574833811059,0.7290720529168764
-1.4850225319161852,0.42621576680088835,0.8061907648539554
-1.5764583792897355,0.4217897299332302,0.919923367525469
-1.4809217758193025,0.5296820749407251,0.7356741650549281
-1.4776149287660008,0.461141439186049,0.6440073522696803
-1.3910037991059594,0.43017244723547127,0.6505923376778698
-1.5823597162954681,0.428980723236607,0.8049180257501474
-1.4434310002677575,0.5078469922911396,0.7755634453652414
-1.5139356005228175,0.3885386638962603,0.8398913982733159
-1.663904126738088,0.45291453168235024,0.7925615094655584
-1.6203075319030493,0.5094373115370696,0.828497271810928
-1.5247327325189215,0.42707492070382486,0.5639960036539152
-1.5731918922969643,0.3696976082306391,0.7295140965559139
-1.5850015843895113,0.43628939186989596,0.8123625571762256
-1.4323816460623424,0.48090082082779617,0.7279485929836234
-1.4491384970362708,0.4237661324031204,0.7131769869139013
-1.4912518085693212,0.46194132685781913,0.6666750664964138
-1.566336712862157,0.44282272417088786,0.6919287191299377
-1.763363660596588,0.38374706785656376,0.7496797773863403
-1.524314751152702,0.43097721641997455,0.9198527032963116
-1.6252308739091117,0.5032622852804496,0.8154129776663177
-1.4101087101866128,0.4929062054358241,0.8954156988800427
-1.5430316468102376,0.47771063765254707,1.1871797452635715
-1.4713860105823886,0.49657491978464496,0.8315683599574161
-1.6153681979958683,0.4432079915981399,0.7404375822608912
-1.5240931393550958,0.40465514424502963,0.6111590835496918
-1.4720914290643412,0.42036455248107657,0.8465400844395782
-1.4087681461420922,0.39055171810115874,0.7306633872338884
-1.420815942759265,0.48550216037322336,0.8557956270256931
-1.5304286531130453,0.47387234051130045,0.9318363556391172
-1.5499953760429315,0.4189284064949529,0.7841896422333355
-1.5844379363458216,0.4702476976882793,0.7708194094675647
-1.5951930982954585,0.4454892978191018,0.6759101428817773
-1.496569169085874,0.48202819710462846,0.8134452898161578
-1.3809241775388228,0.4407982641886462,0.7779445098107575
-1.6572518934907783,0.5129062903241244,0.8520936282709579
-1.3538743585871822,0.40717180658526325,0.7589807180942252
-1.467228621391699,0.577231118874018,0.8278466557962314
-1.4530317974983935,0.45506947860561253,0.7183903398144271
-1.6167299440179903,0.5602432563098069,0.743572762529756
-1.4082571398337138,0.5808188101703979,0.7074046282609571
-1.4592503271350965,0.5716151755070321,0.6761457392764149
-1.4182622995597343,0.38748771191268894,0.7265775108918768
-1.3996162534814323,0.3922611505703671,0.6561946251385274
-1.4576830178663072,0.4236512799471388,0.6471169021723284
-1.524899803652442,0.42300847191708996,0.7378623890280126
-1.292737090614564,0.4330895941978933,0.8759563855204081
-1.4130899752586346,0.403839376261422,0.8006850138670959
-1.5552970790230012,0.506659581008254,0.7359035218500806
-1.5404416043269191,0.4877512346363735,0.880434930739142
-1.7543069685745136,0.46533266015268676,1.1294894451255335
-1.4987967700551876,0.4346341051972913,0.8502059606156549
-1.3595099614651023,0.35515316107126155,0.6341081613621051
-1.4949749647602142,0.4332619266321596,0.681806781086418
-1.5379985116967363,0.4629622724996102,0.9719849900575446
-1.3698476501785464,0.5718806545614531,0.675374160572528
-1.4028929623933677,0.4303876232308488,0.7785712065372875
-1.3439541416502756,0.4168773553066247,0.9535613736168471
-1.5482280130821016,0.43628575716146883,0.700260397846142
-1.6758612797601724,0.4570640069938642,0.7802073694970899
-1.6858512668458991,0.5640417852723272,0.7323864020838464
-1.5650026546266478,0.4288712397118507,0.9496724676203241
-1.642808914421297,0.5536996163448535,0.693493226721088
-1.496166245784229,0.316069070383889,0.8094720505551594
-1.518918495217258,0.41339924021151264,0.707884736765365
-1.579265731188181,0.4439340558925077,0.8359112177236476
-1.6465878919627148,0.4646156541230957,0.9195300949363678
-1.520574219920085,0.4903026907674196,0.7829293247241533
-1.4809874072719442,0.43080124029511974,0.6783878542301813
-1.445098079914746,0.554638702207164,0.6925478526624453
-1.6532221959776419,0.44311045498389784,0.6966659462171909
-1.6041209097186317,0.3679244142920815,0.6724787961707169
-1.6503995348298617,0.4158391741367384,0.8684286897382049
-1.565415451071807,0.45596021491574484,0.7604288840138171
-1.6169040132731247,0.47482644345118935,0.8187757557505865
-1.6261475012416255,0.4217113431505987,0.8486969198530088
-1.6613731700734367,0.4734292620279762,0.8114244234395226
-1.4972354531393481,0.40447631032368847,0.9315888195093414
-1.6401764512367702,0.43876406241453414,0.7421358689481757
-1.5791492547154289,0.4648368351407162,0.6020551711818108
-1.6274916642268205,0.43475185055527277,0.6778582612997558
-1.609423342141216,0.3945849641161339,0.6816427451711661
-1.4183718642394803,0.3995450100359472,0.7779463028048406
-1.5344677838921212,0.5032506219016825,0.7437764344528671
-1.3974275396975957,0.46930242769436104,0.7570021133013054
-1.3506777490712605,0.5327111149299639,0.827192499691532
-1.6127981726552727,0.3899087285545411,0.7739949494221636
-1.3676620731835345,0.5126370328056339,0.8202353360241267
-1.6298255321990855,0.39927788297429917,0.8441585083455487
-1.8185469848305764,0.3774506303476705,0.875809164245376
-1.3960521446198346,0.45921270450559665,0.8640688235641933
-1.542205301541038,0.4412322461497299,0.9091701869605975
-1.3950319812765721,0.5040036648865733,0.606481659645866
-1.4282073603965146,0.43792152673096996,0.8390075576785712
-1.4856659489442667,0.36321095596791425,0.7352233392297651
-1.3053536581785186,0.49707855430340053,0.953196154178083
-1.2779117806648541,0.43278332389499047,0.8002713951928234
-1.2237300335665315,0.5264833730715973,0.8481905327259658
-1.5447930072741423,0.5627131778452158,0.8765778212306885
-1.6935886425718252,0.48454332604890266,0.7395487950182961
-1.5359030255819066,0.4901079909177343,0.8534095306971202
-1.45419737182052,0.46729165509279114,0.7857232010383264
-1.4977544969413297,0.5281895584276998,0.7374115445750097
-1.5184086291294805,0.4734905675015766,0.7667781392958807
-1.7231346973254338,0.4020351188581265,0.7300473948181784
-1.4100937421919,0.48406382170947504,0.757307992589796
-1.5400764091276473,0.44682424766240364,0.7042108034493497
-1.3906545731767825,0.43540312387781216,0.6889942557022558
-1.4978406577740688,0.49585556447644785,0.5995983178761363
-1.7461850213181183,0.4071814151094903,0.8266694259883792
