b_Intercept,sd_doctor__Intercept,sd_picture__Intercept
-2.3883452962164307,0.6658327922777959,0.9922905182015251
-2.3337408289908947,0.6544011180520074,0.8918105437457525
-2.453408606885366,0.7089086423648636,1.071102355928035
-2.101842472912732,0.8000519297286335,0.8719616957462982
-2.3405269909750865,0.554676931972293,0.980922829385679
-2.1939005960322135,1.0079260819897264,1.0546586097130566
-2.278038639244872,0.6817741170033691,0.9972100103000917
-2.5210661385862134,0.5197387776092357,1.0255015912319045
-2.3988572540442683,0.9253353267235691,1.0647366771803919
-2.179703845151098,0.47218267000249725,1.05474498783803
-2.687960977612161,0.738377779749696,0.9877773505459579
-2.340112700787696,0.5123649599667552,0.9765466573545476
-2.0650539619072963,0.6400372871660047,1.0213793158230329
-2.252037064302104,0.4280170537271038,1.165979320633217
-2.116384785643198,0.5883951267589187,0.8995547131140071
-2.162207803764597,0.6066992599924065,0.9764995014191404
-2.4258341065116173,0.6881384905453388,0.982788802829525
-2.024340952630755,0.7185079934039751,0.9242219110914092
-2.425151476375695,0.41972484674227956,0.9111308595981134
-2.453702434178572,0.49326452843681357,0.9280445458690646
-2.3270673864999822,0.5757048681400659,0.9225323277729869
-2.400493920269725,0.5658311332214941,0.9687206391213261
-2.220891452351608,0.6196561217881708,0.7277909696870334
-2.5318589228998563,0.6640101353306578,0.9093872455268396
-2.3694607579375875,0.6349903718931367,0.9797074334549919
-2.2762056279609864,0.9255195532323007,0.889593946371006
-2.1523079357552444,0.4196723047987212,0.8499543134346076
-2.348283854344927,0.8433001732806931,0.996380304733306
-2.431683100812652,0.5361217043834958,0.8526313643043886
-2.193697233183261,0.5555093528679337,0.9228929132619504
-2.3123090610541035,0.5601680841947101,0.8779253476476195
-2.4666973757249884,0.3812969078256145,0.8406724595285201
-2.1854306337758045,0.4986117530131137,1.04352794421167
-1.8223884932896914,0.8815782533375823,1.0611052224553532
-2.514387206020504,0.7403756662738822,1.0732922917382595
-2.390969880715046,0.5425790368381802,1.055244927107594
-2.1902745018742356,0.7695248364574901,0.94621501031077
-2.329089247821137,0.45550475318099026,0.8521057013470186
-2.1023540149982125,0.6057212619539039,1.0637511327448763
-2.2829639301676306,0.5584879689301742,0.9325998867697536
-2.277149250318381,0.4489629302503959,0.8413961490066147
-2.4709470831527596,0.6010996607830963,1.0485686645649508
-2.043745087578871,0.7532080659141752,0.9459815274429765
-2.031853080974032,0.5752694338236078,0.9405753930172233
-1.9369195195233733,0.9305859942682514,1.094568782705868
-1.940247148016521,0.7083838433551284,1.2034317501313179
-2.3003774821589795,0.6951604541812754,0.9363461221965687
-2.420716820111949,0.4867905360520564,0.9771528285733281
-2.2787648219066616,0.5684415837602019,1.0268687147656044
-2.068430968533345,0.48227226539779394,0.9773240792716489
-2.383001935954867,0.5207116184201352,1.0448029245216572
-2.3985957988342372,0.6751595677776451,0.8964556175922491
-2.4942627619154933,0.4810947367653644,0.9722245234973304
-2.4671006105527225,0.49997635993747863,1.0337346498839948
-2.2252603299379556,0.48012897482051764,1.0352404393895942
-2.3817716272639666,0.6751384334817898,0.981430653241607
-2.512031196804442,0.6670534074677427,0.9878433521375359
-2.3063930905584322,0.6225558352672566,0.9798810075187668
-2.224678130657752,0.8642312583042748,1.026213132581121
-2.32166166742814,0.4752700633427506,0.9002049223634698
-2.4183743515053298,0.5221502709911895,0.9884090049781015
-2.3725560361770563,0.44755574538475446,0.8262056856883944
-2.424437267976688,0.5538596396784826,0.9489759396658292
-2.0304545109587973,0.8053290243699387,0.8516811016681983
-2.650953090182603,0.5569330740111792,0.9015647722204638
-2.1898627488243156,0.6973785866652885,0.9234851692037788
-2.285726780267605,0.6675262936519702,0.9614452528895915
-1.98119971392974,0.7887124581874299,1.1662257082170975
-2.223221639704753,0.5548306274718354,1.0205779176203797
-2.2961069938401235,0.4635228292948416,1.0147810527221446
-2.6528146100447856,0.5734872126305443,1.048452300650804
-2.1618968772057605,0.6862536125262021,1.0998848864307398
-2.136437963491466,0.5022227234580591,0.9225763797485631
-2.417880634846108,0.9564872560761367,0.9450328442384321
-2.224192551284134,0.6316689895005297,0.8089875677163404
-2.0085806269250486,0.7433951228957417,0.8387938281270267
-2.2152914614471064,0.6945472569614871,0.96039106040828
-2.4164301912307615,0.6472130601650321,0.9335123078037193
-2.391737065139985,0.6272330509320553,0.8583787458598585
-2.4960849945363424,0.9294546147474269,0.9507216551362971
-2.3811393294499856,0.5797386177238726,0.9266353207165443
-2.3281881447072807,0.6565706226364657,0.9275006217414955
-2.18488946578979,0.6878900410296481,0.9213101324068035
-2.341998871650144,0.695882919205528,0.9641722213671244
-2.0781942678126315,0.7995435043708304,0.7667134390791025
-2.298916826279567,0.8639827902349886,0.9990195074341042
-2.3970497925958383,0.5229378300792752,0.8514981447904183
-2.251577864000917,0.6798067254254521,0.8518760452105878
-2.362323762450093,0.6991573646956168,1.0640924702239014
-2.11180203104532,0.6018215195361967,1.0905184043017953
-2.6133668795380722,0.8000146209819854,1.0286280421533265
-2.1507632960283,0.5866729811047771,0.856291945759332
-2.3764720515910627,0.6706918177609026,1.0343277165933291
-2.441968442400292,0.5635416266054162,0.9101117726523863
-2.2538221165291414,0.6112809576661757,0.97240686233497
-2.531129735438026,0.5194894102251728,1.1831985147203286
-2.5612265278913005,0.6091093713702688,0.9334713701597758
-2.253773534925563,0.48697082288142046,0.984370971871824
-2.202241941826446,0.8061637926398864,1.058602971334419
-1.7558247629977446,0.6083212078933695,1.0547698411926012
-2.431557131385349,0.4426668581766821,0.8724846029041603
-2.1921304206391237,0.6218370555304893,0.9386042365093414
-2.254728541178638,0.669604245619371,0.8412659124926491
-2.3962925779875723,0.637839956225713,1.0185530757816357
-2.2104027862136535,0.5178963527703838,1.0026781868362387
-2.6155495388996757,0.6765581347957853,0.9459985458242163
-2.0194683511981304,0.3779815982294342,0.780496967469125
-2.3875804213469625,0.7239170071294094,0.9445034375383335
-2.2374512476297066,0.8153312206869848,0.9331300423991896
-2.3250037670715327,0.8003671599201917,0.9215716836823067
-2.2916410825796296,0.6589890884618297,0.9252865794447617
-2.7405720878483892,0.8385265108865249,0.9476092767050582
-2.292089573183879,0.624644952065732,0.9698508097182479
-2.1725234957658808,1.0888951776003508,1.0102320320724962
-2.5554772675113697,0.4322163764329747,0.9851808090578122
-2.073084206716462,0.6896348408089017,0.9099401608162382
-2.3360609763505416,0.3826124481836917,1.0682401659209813
-2.459467058137151,0.5118914753026418,1.1105432642084996
-2.5536955754546433,0.8658574858888242,1.1508384470736535
-2.4888964603382018,0.8326177820208216,0.96688033445847
-2.3401899673899695,0.773997954110449,1.0215092120611255
-2.194813858702282,0.6261537395910463,1.0170171659391616
-2.4803163061233056,0.6089801520086677,1.0541910523846112
-2.540769280135515,0.7333585730785094,1.0958696319890628
-1.8789996221755931,0.5534903801441557,0.9426653055236027
-2.453264282545779,0.7988831728086022,1.015721238857212
-2.2653960335045182,0.5817625779617479,0.9640812280243825
-2.2580300656033003,0.7016047547945747,0.8682396528329422
-2.3031597281035845,0.44401955840690965,0.9017247689104965
-2.4790328025925916,0.44750038895708855,0.9142354216226354
-2.406482266549978,0.658047696470706,0.9869294115944139
-2.1851721422101793,0.584512623691688,0.8400777455794927
-2.1746710124024817,0.518262622454074,0.9459910760501611
-2.1928574784865913,0.6855385434242995,0.8751958733610016
-2.3714979726275036,0.4677821398116694,0.7983080055630196
-2.4697492219402686,0.7842797232314709,1.128647320142852
-2.4737078477034418,0.5900102212967914,0.8110061210909421
-2.5308826631528603,0.5898587447521422,0.9550752832909699
-2.0531637334678017,0.34292106985067444,1.0389038928889018
-2.442738969242995,0.7708221449241659,0.6843894742475852
-2.425019902841082,0.6591827745658762,0.8679309827189718
-2.161137034773062,0.8144837666953589,0.9811141783762319
-2.457432295173141,0.667490405288436,0.9376359931110361
-2.597538115807398,0.8957541738683831,0.9952305029650425
-2.0444688506004156,0.8263527740543903,0.9588779169047467
-2.12401855493611,0.5258436630648134,0.8948947329796526
-2.1391942398331283,0.575235656832492,1.0221068569436833
-2.164810432242465,0.8620123328914411,0.8942035809357854
-2.377800905317513,0.5824325768437622,0.9522924702903619
-2.1117131448370152,0.7610565135469511,1.066452623863384
-2.400433338516292,0.6674627398484522,0.870509209731666
-2.3658086576670136,0.8496831201252336,0.8508256440794371
-2.3243288307859933,0.56693811487478,0.9988178706002112
-2.2209818861738433,0.4785442981914317,0.8160774560083518
-2.2411055012183,0.4748984483528872,1.0982756516904288
-2.326777490510545,0.6560709814499932,1.0176121697332305
-2.7526462063596804,1.2238514341922335,0.9600633974384256
-2.6715941633498224,0.52990980719562,0.9173160855347262
-2.7236388258262543,0.7193598054447841,0.9477950821272654
-2.4255400868131303,0.7140082004637398,0.8559685200087908
-2.2085723303353246,0.6464273563716134,1.0830160242044928
-1.8751562199342446,0.7573173432433731,0.8443441445576327
-2.196754431033816,0.860979880141921,0.8709985852531044
