b_Intercept,b_Iconf1M1,sd_doctor__Intercept,sd_picture__Intercept
-1.2781649539819735,-1.8465239399806859,0.26653064156008144,0.6981087916008116
-1.3685292392707404,-1.381017920088072,0.39500912890124545,0.8140320214761758
-1.3417252741773082,-1.6993055135882584,0.31897158756910515,0.7879120379522357
-1.5887169951065814,-1.508005587369472,0.4602520710412134,0.7612860065832198
-1.2234844394487272,-1.5623751501925411,0.3146949178570761,0.7433481473488567
-1.3980697187505895,-1.7300965803572634,0.4488813957606736,0.9029162829524524
-1.6481072133283878,-1.521044915880272,0.4619005684543559,0.7830440722740049
-1.3602567304310107,-1.8020506224333408,0.4937358160486831,0.7672431274659037
-1.5092179539052126,-1.5308902626220642,0.5177772167806576,0.6767645465684324
-1.7346482952187285,-1.5523712186923533,0.5269728401303679,0.853327995333981
-0.9292723687433899,-1.692582322007607,0.39294423944588774,0.7969545286588019
-1.0236301804081354,-1.6169960724902106,0.5589986303387227,0.8657162319918184
-1.3534290470711396,-1.7629494174206444,0.4300551817264666,0.9009035416019725
-1.336279117657455,-1.473444649265348,0.3355805105073367,0.8334028034311445
-1.294906407944775,-1.7943669958453103,0.29977345079728523,0.7831122926817817
-1.379057946801625,-1.6511559759750454,0.27758047091429155,0.7071286179350884
-1.3639282985467667,-1.717024832934025,0.5066414898330105,0.7058005455903613
-1.6584492361337828,-1.572937702332013,0.4137470360334399,0.8030279535214178
-1.4582263389562966,-1.7551753226514188,0.29030641201705515,0.8056489013628442
-1.539365466471859,-1.7505041093581626,0.499097869674538,0.8749240272749191
-1.3554909470510321,-1.7699459591639022,0.6963053738306563,0.7175766448277157
-1.3342699385478403,-1.661061576630035,0.4605142284220593,0.8248005399417112
-1.3615715017603405,-1.6467661867383474,0.4234827322337204,0.7571063718419319
-1.5613877045241666,-1.5837165784161438,0.5344597432768422,0.7538104857045788
-1.2445260029365917,-1.6505374575842389,0.2672107370949906,0.6896950950174151
-1.079621191119151,-1.8129267482480698,0.42535642601338586,0.7554896171044375
-1.6015932490166649,-1.4425512314927196,0.36688189285612677,0.823181840133959
-1.1323987286122017,-1.7166480539004538,0.5279196208653205,0.800590928254547
-1.201362268971253,-1.8805885803709483,0.5582419030252065,0.8191520146028338
-1.256132600577145,-1.6716616868760683,0.41139581335596,0.7159502040275106
-1.3562654820205091,-1.7398897748818072,0.3803190673173311,0.8090509515580036
-1.4477619241904205,-1.5873778008369874,0.592326311269438,0.9578723709958679
-1.5025587476085418,-1.5265175197961534,0.417891163110564,0.8318524560663486
-1.33933211365971,-1.7819845326918993,0.4243766167056042,0.803386054844018
-0.944904295558193,-1.8060127488784867,0.5203417865766304,0.7443838826440186
-1.3236441980039915,-1.7857018962102145,0.8089706916120147,0.6916208749364235
-1.2829925022203945,-1.5964369850507296,0.48492831024782546,0.7053555810401184
-1.4441326264170475,-1.4680127595566623,0.3607628209128105,0.6059713491231457
-1.2324910758428969,-1.5866258218453742,0.3943556118459521,0.7408806279679088
-1.7353798956104338,-1.578464661196783,0.3415758819062482,0.8107559777253556
-1.5058865586164245,-1.7555437479188707,0.3665727216476264,0.715922497526342
-1.4994064062717976,-1.4628820263088338,0.38688731758781014,0.8379425678462951
-1.3959504393820508,-1.529949268590049,0.33612053782039997,0.6517064344333251
-1.5107367837679861,-1.5627635409161105,0.37347567469849496,0.8594452700437728
-1.870939360609653,-1.3783268934717035,0.37412184339862725,0.9318748283382563
-1.3751152974934515,-1.8805502133868925,0.5527925589858946,0.7941605095923842
-1.6019407423434107,-1.7225205083410826,0.38193524081170666,0.6925380802256883
-1.3073447469129822,-1.5001714634406011,0.385866823548525,0.8155500247446604
-1.3001625639560184,-1.9036081548179085,0.7948239652550069,0.8734649022363653
-1.3589721728627755,-1.9272709190247819,0.9483269374935718,0.8505593192492682
-1.2564847011667435,-1.7829825356367521,0.3589717391114012,0.7957956774375756
-1.4234287956459335,-1.570103015856182,0.3141202193396352,0.6563764572520226
-1.1718114577842373,-1.5887446467286965,0.33715959216748553,0.7974300552998653
-1.4517016511456924,-1.5670264570299233,0.4327310084209916,0.8499229706378987
-1.5408992839253495,-1.62213615122783,0.4063235505164681,0.6694172768074587
-1.4605978540438525,-1.524836308616683,0.33156008698215383,0.7344122881550653
-1.3714799151195511,-1.4767323320954726,0.34302440720277083,0.7273688203537261
-1.1336214967948908,-1.588256414736772,0.9310316265255384,0.7689840192841682
-1.6792222955906333,-1.789402534906134,0.6466562432942929,0.7744759127911857
-1.4104981978533193,-1.6966398549666564,0.49490759636901893,0.8551554710842807
-1.3496355570592034,-1.7973064173253301,0.45136576163704567,0.725284177223768
-1.1629049377533538,-1.53616574027713,0.6658955049598456,0.6182436779346007
-1.2700146303331115,-1.6722366700729148,0.31108987416236356,0.7044753245304503
-1.4908434388658818,-1.6119741367501865,0.48925898096088766,0.8488466332934896
-1.5286058610186428,-1.5381979512101387,0.4299650230825598,0.7664396104470174
-1.4900918190540122,-1.7816231860749234,0.41414459536530707,0.7749989644356843
-1.3572054901861663,-1.6109818975596462,0.42574631082912257,0.6206024663685712
-1.5533782849479172,-1.2936376913216996,0.42033553578846156,0.751595670995218
-1.3147069692023468,-1.8820973763458448,0.5440054073142501,0.7079095173485433
-1.374754012847494,-1.5844866231988208,0.47439626208849256,0.7384637926165805
-1.4449731533150643,-1.4677460709371026,0.2949772099964557,0.7705093583646345
-1.3175852768552148,-1.7214846670170971,0.37367393950517136,0.8228319235336652
-1.2581246647029858,-1.8100504036620144,0.3337310295103715,0.8331019183586914
-1.1924298554347785,-1.695922582988678,0.5209747240444136,0.6754043775160685
-1.2956161848561136,-1.6040570541237642,0.38693016982921297,0.7282518746636725
-1.401801499373767,-1.5300057459084564,0.44373867336235473,0.641342492850232
-1.649462064412319,-1.71804868814191,0.46049332835205453,0.9141857041763951
-1.466523575163127,-1.438956417669857,0.46825083544660406,0.743964955285385
-1.453839031853518,-1.760671907048705,0.5499836898401773,0.82431611415799
-1.318023361030104,-1.799200658043441,0.4006198140674889,0.8198655162527559
-1.297623776991861,-1.5126556584674498,0.34304021772495896,0.7551465910221744
-1.1549263264014864,-1.3919776892486162,0.4599472587068416,0.7483605517244427
-1.4409536129637959,-1.6560763517728967,0.42088934831382685,0.7289835202284416
-1.1965821790307567,-1.6494015658691368,0.4940952301417492,0.7453382511620849
-1.3360499320142796,-1.716459715979891,0.32508419581305875,0.9036070804289821
-1.2146064139103592,-1.5872566683534524,0.39578517712819505,0.6995953374124472
-1.1019062498501493,-1.797130402288462,0.7413431247247163,0.7465122268047208
-1.4589302344223625,-1.6803499841465135,0.4249306263208254,0.7897947740237063
-1.3980642916240114,-1.4750071564019542,0.43290364119448105,0.7428708390431216
-1.4729987401643276,-1.6317709302000831,0.31629250362111977,0.7805018991822875
-1.4000798579103404,-1.8870922184002936,0.5021309864697913,0.7809056361002756
-1.3561356181676567,-1.6835591198437327,0.532131206577627,0.7909593141219042
-1.6894187247952044,-1.5878507715499808,0.6437799835722762,0.8367423666876033
-1.2242036374596919,-1.2912403174430196,0.6142027430323944,0.9166993493930756
-1.1663999824777385,-1.5345799548630872,0.47070492445275114,0.715848514437463
-1.2666391203729204,-1.6480940878383028,0.4885582084788055,0.8405821556026825
-1.4776577063442546,-1.5348711595397562,0.6876031892283831,0.7397846862073268
-1.1728772647343344,-1.8769593427086093,0.33706156644574536,0.7757553847694243
-1.1871529312571125,-1.5081047537108245,0.5472775736704779,0.746054548906757
-1.5726301060703363,-1.7161249127327,0.36545675720969334,0.6968496890318573
-1.41593028860636,-1.5659403570772843,0.4653247276545127,0.6620838136877744
-1.6777653545132118,-1.3650624030465348,0.4750066126175265,0.6428755807589172
-1.2564329082148935,-1.7361941711905375,0.44979869436955816,0.6725453449333169
-1.356128736699842,-1.6456007541727065,0.555578135161779,0.8214194566594396
-1.1019406175298012,-1.790927176500848,0.45246980264454156,0.7230779771287051
-1.2085943361583293,-1.7699582450707327,0.31198159281602783,0.6977858391265606
-1.3232655162365539,-1.788616575857139,0.46569810356670477,0.5803368499645464
-1.394320664302124,-1.6963289370037085,0.24955738122788018,0.8014093545442944
