b_Intercept,b_decisionfirst,b_decisionsecond,sd_doctor__Intercept,sd_picture__Intercept
0.5239585915222155,-1.1829735856537629,0.17605242244734615,0.023559304505408888,0.15349396566683593
0.36075679196419147,-0.9551853998575975,0.3788799965329042,0.05446825494119203,0.10687141601486427
0.3965106131952979,-1.0019305499049656,0.31787868930381974,0.08451295993265902,0.05933841367293919
0.5937823796554056,-1.2509748185524592,-0.0038506472236760625,0.09233495487335185,0.004695716270552783
0.5728149107545064,-1.446014708075124,-0.05049234751703725,0.20964494584182525,0.14165756742473384
0.47788695995528285,-0.9308566155760261,0.11670242333508421,0.08487842894026226,0.07177744992138292
0.6070049305874803,-1.4261819297224374,0.05402898442804534,0.09373361211909313,0.07659413062260065
0.4631077544290967,-1.2731538420716872,0.14568661164112393,0.020516371059547824,0.10482927898070124
0.6193314663401507,-1.1387544013083721,-0.017173166473747573,0.037668223724763694,0.021206814363313422
0.5759095067038856,-1.1430524381293705,0.13836245797430982,0.0173851487287323,0.09016810465858646
0.31808025531386175,-0.9436966492318407,0.45599977562727034,0.09168523927182202,0.003810105539735711
0.3745191103773331,-0.8633124567216083,0.3802397610500986,0.13908324200456182,0.07192847641317089
0.38992473906340774,-1.173269576611193,0.1357684630218064,0.2663560947401246,0.002208951654558073
0.4844879206165441,-0.9357581213653904,0.19680672449388684,0.11811495024014645,0.07872378898352478
0.5612183427254902,-1.0367043888349092,0.08459173755115829,0.1488047700008137,0.03425306256108037
0.35251478857389396,-1.0629100875227728,0.22842831293477053,0.09482703818383942,0.04847939827489809
0.42340711640112755,-1.1898674348792186,0.2396022769036679,0.008140389142523529,0.01750337207187213
0.5783903505641876,-1.3111330789848874,0.09158603482334136,0.10123751746373927,0.0276238084045909
0.3881905338900865,-1.277914835779415,0.21680485621040763,0.07931286563906806,0.026713682108550043
0.5007147044953686,-1.0006844738764122,0.09223144781079769,0.1462087002678013,0.062347127467479564
0.4551895207250135,-1.0705299634402672,0.189525056600275,0.23625678781761236,0.02968901841851537
0.4459568700415313,-1.0397369797906388,0.24406309247782534,0.10287164901493034,0.08109586687734979
0.46728209513777574,-1.142592962099965,0.12931362852606662,0.20051614318901267,0.044182908960139926
0.45113611218788097,-0.8626027603547773,0.07881430048175377,0.29984352702979294,0.029290045985053005
0.48108803220796104,-0.99794207527009,0.05577593920395367,0.06849386337034101,0.05136103082929201
0.17687369390871527,-1.0333576215397462,0.3346175451314027,0.32224083453312485,0.02312965581901107
0.400234601720557,-0.8306363841822493,0.35093055861747297,0.025398309825512038,0.005954259268193839
0.3303602968086663,-0.8940502164739069,0.3165712845617229,0.15507024067062183,0.05176977800023263
0.7392692269598395,-1.4908855649888255,0.008937596451810727,0.22156072325223658,0.012599384202446351
0.6080723173376162,-1.0990559478653994,0.3434794719947985,0.2855458290077804,0.07292865673517072
0.3938665742367975,-1.0479104675238438,0.27636830663784123,0.047486151448623636,0.17412201627091706
0.3229530549371344,-0.9571000179159698,0.17571819623343093,0.21118538786996116,0.051799849522777955
0.46947152392026625,-1.214485242262472,0.12463694580524441,0.04952927967850798,0.04742297273000593
0.29480620865134183,-1.0480924564736644,0.5033349709772832,0.1451868290845909,0.16570056292354804
0.49968931684150825,-1.1150674237351783,0.33435395375706906,0.19916890937414428,0.04751699336738775
0.38053444915317514,-0.9999728747429579,0.4912022500141014,0.18685633463538184,0.02803533736731442
0.2142404796289141,-0.7356827291133112,0.48690491123824164,0.06726242430311939,0.030196265525798446
0.3835388592507174,-0.9881171260630383,0.17155196819608626,0.05504735074146067,0.0047480449517194176
0.3887038217870448,-1.0649239963004384,0.15041287750571897,0.03539040412960977,0.08505995952824405
0.2463282403903243,-1.0609772593807691,0.446880304600548,0.08833504197440241,0.04520385933928764
0.4298371595813286,-1.1361646560990022,0.3131230967714677,0.06657528768590737,0.09697383135142328
0.6556214211307072,-1.4728149572371532,0.18385903161456063,0.1350373290504481,0.0933325314483798
0.293086716586492,-1.160808596672345,0.32629075300308663,0.1362608528732051,0.03689045106682813
0.434735268855474,-1.0437625012982459,0.09456635110425073,0.07630458240747394,0.016429550732033654
0.5206184230920241,-1.299646892496288,0.16259446349366782,0.06493489251119357,0.023318243055297373
0.2556443267027865,-1.0280324091522637,0.38015013362273276,0.11940044426014071,0.026181759898087957
0.43910311354399495,-1.2459370514010621,0.15953568440227875,0.09634932346033902,0.04016303482855657
0.4790743222855168,-1.2594631295961483,0.12879379922894393,0.06534754878685996,0.034172681078909396
0.5384960207183743,-1.112383463912359,0.3409962214568227,0.19268179775751365,0.09053247431167838
0.5403493915788173,-1.053544905672629,0.2720431462988037,0.17769764840542676,0.08577171138937024
0.4327897232638563,-1.1345383139895768,0.28440463439921604,0.07089973482773737,0.00929301405093332
0.4319237291020852,-1.1154205559519799,0.06707901346071164,0.10165736910609749,0.04261836334059936
0.66274378556002,-1.2382670707117267,0.02062870942682611,0.2033266020992598,0.0628070069548919
0.43187921760213177,-1.0942692281159077,0.11796052699880753,0.04149851213703924,0.0616265013466464
0.43845844782194293,-1.2086300287837048,0.15162758199731982,0.14167722192070645,0.05258260274565288
0.6046168988264924,-1.2475343665197685,-0.05762383951621659,0.10084072080865025,0.04687434301734079
0.4179154527158754,-0.9714471638801814,0.33072453620155784,0.0913316029752613,0.02044847710859305
0.39000658154392037,-1.1047999924258542,0.15948928628299971,0.058518583847186265,0.004878279810322223
0.5160875887594067,-1.0663691012681173,0.23497020650025838,0.0576465391347603,0.11600917794327707
0.3163163195651845,-1.037955754869319,0.3936043385006429,0.04263815877572571,0.006321950259870448
0.602396059374547,-1.2221371253603632,0.05332992933420355,0.12246901717151014,0.0745826954394612
0.5641562692930852,-1.2063412744725257,0.2877598196371596,0.15892789858301198,0.036983824573281705
0.41624124501780335,-0.9795648404551832,0.32284339845029564,0.22660105247969328,0.06852482779943285
0.614613760816058,-1.337322124381321,0.1967057331624235,0.1715739628959663,0.07137203875430573
0.5086661355179045,-1.096766707150938,0.16570522861775178,0.252251486019168,0.05747605320226688
0.5300909481765798,-1.2232365424130132,0.08236870299204269,0.1056290904071637,0.007148010688550879
0.16883390994125566,-0.7894611482503329,0.615238471613594,0.1624529119441303,0.04750465677423475
0.6514389723685011,-1.2374740199841499,0.11215333463262264,0.08162951189391396,0.11629791028980362
0.39127769999382117,-1.0093050376317199,0.22882575315305959,0.06977805677385543,0.011458969057233192
0.38273790424670107,-1.010681982712867,0.3007546678077905,0.06644030130515707,0.017160151734385613
0.35957213972319735,-0.9250065790788786,0.47387322533592197,0.08311674327754735,0.07877076358243235
0.4284182650788558,-1.2403918803121101,-0.0543409595534634,0.15500534660803297,0.12106646649120863
0.4743270147516705,-1.1723073510804323,0.18744532133309819,0.006389704647069542,0.018800107322711247
0.4934731833529097,-0.9753395473328981,0.2836613486753355,0.0906034109609891,0.06710436383851268
0.28176425334244254,-1.1509416406897868,0.3727132599199327,0.2686059788423885,0.008321875115488249
0.4785284301513302,-1.0535594457288782,0.12670470395618763,0.15919566539675162,0.0038178827302451737
0.41673880838050004,-1.0051633171142167,0.24897289376683257,0.13956468331297106,0.02267806908048838
0.37306397339123015,-1.1085426100325906,0.2673164223034343,0.1832376538457212,0.005206289511288391
0.4638033779182868,-1.0827908750134863,0.2853878875852893,0.07078453229240254,0.011027508787884943
0.535994071909567,-1.1082815879309933,0.2226575568302941,0.10623680238866129,0.017715542649517448
0.41978501397182655,-1.0165254643491322,0.1103000982212729,0.10838145603443618,0.038404978853132744
0.3110822812663679,-0.8525285106516645,0.29291104000758605,0.05833514444539804,0.051504100840231715
0.6428188893466892,-1.3703278128326277,0.06800098555283356,0.045326117440353086,0.08526957053693769
0.40193729678652096,-0.9652612813447389,0.24967201063896305,0.17438536116525233,0.1449278740321324
0.3324257019772242,-1.0086145702525944,0.2797699857616016,0.18588425509238565,0.07890382748663033
0.4101185269232746,-1.1351035042076607,0.18207139993996418,0.25678085355648717,0.02963485933556348
0.5424906419353257,-1.1137410539469195,0.15265076100743696,0.2301796619882113,0.04368153029083103
0.42307887906108493,-1.3211978073794912,0.15667149351976087,0.3572364352847508,0.003796101900454706
0.5243499461650254,-1.1287407985919125,0.1836633238216559,0.29913097387675636,6.82948495418883e-6
0.3219532102160163,-0.9560720860349138,0.32558946234520003,0.12525732264771886,0.0278010868475977
0.5583880496259872,-1.4006892919907754,0.10017636848682956,0.17168958668535478,0.03457568222117846
0.46076301368401207,-0.9297948755648529,0.07125922982317834,0.1353361027808629,0.09712249074321888
0.5574513788426365,-1.2666276145612956,0.24293488629718551,0.014645349147602132,0.027716318536330057
0.46594532115818577,-1.0299627505074473,0.3358105682587474,0.1539647070820645,0.013455769420564185
0.4774481788782148,-1.0726211755404287,0.10615277921919239,0.06875678804761125,0.05059692415113109
0.3845051022714253,-1.0534797675194336,0.14017894038207232,0.29643602113827144,0.023579620739203826
0.5111666444090088,-1.321674523410566,-0.07626093014948249,0.1291299959460053,0.09005418090223932
0.3789396726970171,-1.0276551246275534,0.40422922488047613,0.14236273191523333,0.013911551817633424
0.4258424879862961,-1.1140022467012898,0.1876846356487604,0.028422397348424756,0.06778784373735196
0.39966451575374734,-1.152789830131864,0.2315740369276304,0.005870739926082031,0.004620192149700767
0.5154803415617153,-1.1756950493413143,0.21723778744336436,0.1338096827416571,0.1445471985151894
0.5117706830025165,-1.1297653846245572,0.21919723427846785,0.04497607450877591,0.14326798309022754
0.46395659782665866,-1.301932770468441,0.10690694524758022,0.1384572630342143,0.02444347299475524
0.6788906768296367,-1.1898073525824788,0.21040121755925129,0.3306864247894985,0.06616780237893416
0.5811956684603871,-1.4211093000995036,-0.10285670164607855,0.17865000211070994,0.16004614498438352
0.26743294005250756,-1.0264269878005718,0.24941145415627253,0.13942796173393562,0.0880244428449874
0.5729502323880031,-1.212974456628868,0.3908314151601375,0.2398936030093908,0.046470124694722545
0.4254960971111452,-1.0642347180363239,0.32748380258642396,0.03677121770102821,0.08000251262377407
0.4610998496921147,-0.9710777107573252,0.4283550505021853,0.059448817153434155,0.14550843765657479
0.4262238173095727,-1.0204245071194764,0.42754404763709786,0.05881398897842918,0.037653589076692515
0.4572286568315832,-1.0906185858844468,0.29024815454951175,0.10227982274201651,0.008428257967004252
0.3462486939329102,-1.326586314044851,0.16288415871247164,0.3240380035943183,0.10278362595414045
0.2753724551705976,-0.8746185020301861,0.449181586080074,0.04629288837438868,0.09756257261767995
0.4571892439266474,-0.9958830569285104,0.20387834372032881,0.18223706169498233,0.06760174052360686
0.4555954539988022,-1.2079107080731184,0.15301753180146146,0.1013635011564384,0.06008176177663758
0.3547176239200135,-1.1095069799369746,0.28219866894903917,0.0825581225663203,0.042798701532978774
0.32867812322384865,-1.0838631087235309,0.3256322084677395,0.028618115769229107,0.10981098526682469
0.4307739690860067,-1.1857628528535022,0.22219920672832175,9.820702493804584e-4,0.027947039896399902
0.40200364775566033,-0.9838660128383643,0.25984435497801556,0.08537503789590845,0.0010068882869317273
0.44280447467358697,-1.0643536721594515,0.27519515459846267,0.10491765556344189,0.057076442973059215
0.505448655187649,-1.14205896130693,0.28839976484563307,0.14408511833741344,0.0492094745416852
0.5618493893769856,-1.2188309901673826,0.34026348142088975,0.18047803096700535,0.01233527883796659
0.5457353591145337,-1.0427635722734914,0.17429596204309886,0.11139625796147154,0.03939710505931543
0.4580485633348259,-1.1208553508851395,0.25062180631183645,0.32369146838259927,0.010094340191971609
0.3441581282160082,-0.9133605475335739,0.5736626466237098,0.3712767853824702,0.07268781233756424
0.40052349540435916,-0.8916129520718777,0.2993136834153633,0.13207839955719067,0.08752209297373437
0.43793714141829676,-1.0805578172796935,0.2277166288154037,0.13276822259562857,0.056144405201867906
0.6900048998338408,-1.3304524370091364,-0.08448080502363702,0.12423676867523278,0.01173747008986596
0.532536064314797,-1.2724482796526266,0.25840414068526435,0.05978541471877062,0.12594498929762055
0.3814948297870933,-1.2039798632584788,0.16703074214224214,0.2442961800099723,0.05495310660459068
0.4761252170558432,-0.9760543128669027,0.23614086383383442,0.18363742323607626,0.043434555251165255
0.40491670294038234,-1.222896317941913,0.17435289725842917,0.03841295517753169,0.036786927653660054
0.5272215537878144,-1.2453297324122206,0.2690601513104401,0.09842167899261448,0.15460396943825458
0.5999773594974462,-1.1383210317739314,0.03745026360450697,0.035589963139441745,0.05341469666650656
0.4522943698550595,-1.241670930006988,0.21196950142762255,0.0778247425240402,0.026442103080916334
0.4491991110652873,-0.9490793391168453,0.14297289918921377,0.13724160202659597,0.03433814207666473
0.6026076605876998,-1.2565518050477544,-0.037423293515785494,0.21874654844613753,0.0337135228177642
0.5669867770184016,-1.1393207146979618,0.08452944568548736,0.12717441121372414,0.07812551055481534
0.30917465504793057,-1.042371293882444,0.2935396068950474,0.07914639658494017,0.00875495108504027
0.40617879820199776,-1.0077881753294604,0.3481145847252134,0.0800013783577035,0.082417334399550235
0.42469134803713227,-1.2499478350711914,0.5149515498118622,0.08800133840420304,0.018402021054004118
0.4456504349905022,-1.155823615421171,0.20623473201916362,0.024822387224364934,0.044676904424532635
0.42967847564670436,-0.9333526203290812,0.2988833297377627,0.14194956069283063,0.03292692644113445
0.5775506517129858,-1.2817978182362062,-0.01996273684025741,0.052326128188316,0.11258333832198329
0.41312613706533174,-0.9862827052556437,0.37482486328455433,0.021758753628000622,0.10815567016379864
0.4599406101323309,-1.1182750295967363,0.3574045139035341,0.0907205709125587,0.04210035410572788
0.6211248594276537,-1.3217371706421746,0.031963697595025584,0.0868837465002008,0.021942958386919814
0.5725551441956376,-1.2265772924550662,0.09289133911269859,0.002967440621663487,0.056321887487510235
0.4014412674341691,-0.9700746982901369,0.15002054562232994,0.005763417258435639,0.00375641178913262
0.4002140981911879,-1.036303493790963,0.18601337978350177,0.12439386997179944,0.06800943708810556
0.545636448903462,-1.1963577431904717,0.1365227589083079,0.3160304290485319,0.027960546857593624
0.3968034473797869,-0.9654034947183172,0.1894843050520919,0.06199103669289741,0.04240355600733655
0.42789667610389254,-0.9202298615633072,0.23500823652907707,0.01584621280437266,0.022283764574963567
0.3831044981334896,-0.8972488422294407,0.33166792860752803,0.17065708399371596,0.08941657858766124
0.5694058466396126,-1.2430839846213804,0.007939407768583387,0.04573608827040214,0.15284655587085277
0.46371763791124976,-1.2200188823917821,0.44865963301996226,0.12570453533986514,0.019941997863268463
0.3671772949456924,-1.024819612602258,0.45391494638286545,0.01474389688085711,0.022373258079026206
0.34582687862443695,-0.9843975234977592,0.25308294596665104,0.2229919783107232,0.10016936672601989
0.5110595549354957,-1.1356532954213194,0.21131931621021444,0.04375209886208075,0.08622832192324555
0.4625147403720487,-1.1452880509775916,0.311335870276632,0.06842474835529755,0.053490857823059776
0.3842280141427634,-1.1770748417146633,0.30828240685872665,0.26948699778364993,0.04186922449435538
0.6413295922817346,-1.3131176465010772,-0.07975697220322046,0.009308681477590954,0.05723438389946989
0.5754312361800604,-1.3458439640708049,0.09120846678201847,0.08510348611911754,0.04597798881832459
0.4663597123007608,-1.1040300166280337,0.26930994160293054,0.13817637602909133,0.01376399277329231
0.42033852329388965,-1.2603116131713679,0.34204438334850196,0.31514076316742046,0.14586231132408253
0.42575258833114604,-1.026537289138782,0.2730222970688532,0.00947787134467458,0.003280671984032677
0.6035381996130873,-1.2506406573896611,0.1801473071348051,0.12649283804627248,0.00410964640553846
0.3232385662914159,-1.0162634632776781,0.3084443310437062,0.055668050851662126,0.054283513170509896
0.32506953001084044,-0.9827733276292899,0.3274587081366547,2.995090561742258e-4,0.031928428479543455
0.5124551192434262,-1.2025857304904024,0.16404091672454943,0.02050636685422342,0.05103031625714687
0.44407772859503336,-1.15583803497075,0.21389551641285437,0.003885380159285268,0.0199357382573112
0.26620939731184223,-0.9364981229855519,0.48384492650387456,0.09907027326474561,0.11638097050387097
0.5707868390558649,-1.1890281387096553,0.024196594528816964,0.103853538715566,0.025912910833147996
0.2999755496386463,-0.9021954183113704,0.17870098874420337,0.020772395274204124,0.011096536367619795
0.48738400269946447,-1.3136477702695561,0.08119504776154383,0.13713846547125072,0.05808537678023419
0.3436833329151706,-1.1185101050151718,0.3631708878698537,0.055590322178230456,0.08123042490054651
0.6318625339475594,-1.2588684450661478,0.3653705048060247,0.32460540022066425,0.11495479005432988
0.40914245109980313,-0.9126749928358936,0.48934083391527733,0.09714415998217119,4.0735189714685916e-4
0.45157997722469495,-1.241818926942069,0.34307576344893975,0.04010963586299821,0.021226825521738397
0.51921861634084,-1.2091809560001556,0.25920378211423334,0.054172354400487226,0.1581403457523881
0.6557828045423246,-1.2768123877297228,0.07088832895186584,0.004277892152778454,0.019852133597758236
0.42415970092506183,-1.032882589338612,0.3010375376304223,0.07828510311982112,0.009533677873660825
0.5686313160014356,-1.0833523062399728,0.1318663670965345,0.12362848359402683,0.06948935196968062
0.4320064936803545,-1.0487893921522793,0.28883694328580356,0.009466612679982195,0.11112527466897856
0.5158736803235224,-1.0983211803950657,0.15582181440150014,0.005354087404254813,0.10389436784340433
0.3880099738565882,-0.998435807005619,0.1914320102269174,0.034879540209796264,0.09628883275020737
0.4170504162132834,-1.1806020935763701,0.19596647607124495,0.29692426678549655,0.04701937594689324
0.2889545340995139,-1.0531597918600302,0.49931656436655575,0.025510313017562288,0.08346856911839325
0.43756249947807035,-1.2812954150393128,0.16850014419633305,0.11132259567859604,0.03209624478120721
0.48642347233793465,-1.2117872805393568,0.14408227793295947,0.10353110557138766,0.10095707804516188
0.39151163734537325,-1.1930038521727298,0.29187415000759853,0.15524333239556512,0.06920064832997325
0.462984712702594,-1.1044900948551624,0.22752629505430502,0.06974090249904571,0.025711335592777697
0.23902936176307618,-1.035301681370094,0.466065120675081,0.22630001287729046,0.06348414551235991
0.5086116569774987,-1.1362890173734823,0.2225156536789771,0.12874109875429857,0.04151384637188134
0.4245167636674911,-1.1408195134396306,0.2759401504413642,0.14671126646905203,0.04628927800402831
0.41848359854536366,-1.1915400408163097,0.257313813872296,0.009010087232417627,0.02466753423379427
0.4160654302709138,-0.9909594210910675,0.3388690844882436,0.12256443532565786,0.02029362599164983
0.5745568865444508,-1.3439787230065854,0.14481362296543848,0.07203743135096322,0.0459436627663855
0.3765010597029864,-1.1892083538598057,0.27597389458195293,0.21728940946094452,0.0811203208014927
0.3409152711974941,-0.8546066787425157,0.4072456728969701,0.11682426093314438,0.01911950553992044
0.38317983610289086,-1.0495049141859467,0.3126328606132492,0.08552509242035462,0.06975314392000846
0.5105042015255802,-1.277670068560568,0.06318950660117018,0.09012074750013442,0.032976293166883434
0.3933303666098391,-1.0498301065274782,0.20372585743353974,0.1831302155134227,0.10194789031148935
0.273984168707324,-0.9649718489039598,0.13716895260713188,0.13135757367097456,0.0825055032242968
0.395492815158055,-0.8467505600703448,0.20605497544588144,0.12424406603994453,0.07938208053651043
0.5132578654404146,-1.2188714003075558,0.13198139077428717,0.01849558159007755,0.037790285618548185
0.39674956896907576,-1.2257468145255639,0.04161144320582509,0.06360950833391636,0.06813130442998987
0.714923943762534,-1.4342659989579427,-0.12731579645359914,0.07277441236163888,0.011835233404189828
0.3885286788243696,-1.009725636750732,0.3860449815174213,0.24060856942922737,0.013193643962507742
0.3619034397427984,-1.1380281100550755,0.11412452981952825,0.11411473777792455,0.0694687510583948
0.393073770079562,-1.033181184876135,0.12068342592982326,0.08214746947101698,0.017818599767775913
0.3676761610500544,-0.8593928992533507,0.2870992728177002,0.11292092000537116,0.06909146821844012
0.40004965866884173,-1.3892184345815457,0.295105726507318,0.37691275827358195,0.07214282090933978
0.5845770775394881,-1.0724121415985919,0.20381662614994323,0.31300195837589545,0.008676813123502596
0.5175173008952849,-1.0331793526771242,0.33344503516931784,0.09629069474646973,0.04376854075109945
0.3130796655178036,-1.006297909209811,0.43429488158193286,0.16524967506896482,0.1378704630514774
0.4618220078938243,-1.1730938281521561,0.03432947862938208,0.1703573731089719,0.003866994975884678
0.41027326136125186,-1.1622957941813292,0.5661017642307605,0.1897986649151366,0.003293825977527945
0.4516601914848656,-1.0492211788659158,0.09418413006080258,0.20608372097807087,0.022810457711635836
0.4357849051717607,-1.1259803820283254,0.22200986505482193,0.13674406919509816,0.05837950339029455
0.3556923745438505,-0.9150623769833278,0.27331682228630316,0.07941217267269836,0.006927033531293695
0.501998057251026,-1.1925688551519313,0.060244318801619984,0.0400457955511353,0.032346446489698595
0.2934821645948099,-1.0074385301310544,0.3043200809355616,0.07766835819270834,0.01392031776113356
0.548336536089792,-1.1759116724860814,0.11624172269862523,0.07962276727236894,0.09703551104949862
0.5136653016236015,-1.261544684510991,0.30754410433181145,0.26652653015437183,0.041108652036670246
0.40279110447695265,-1.0598004936595773,0.1978104053312662,0.2228322359139292,0.008638023133365466
0.3751157416213211,-0.8779261401252242,0.3420737084508897,0.08700700920958432,0.08690522536901467
0.3623097649516437,-1.0174130163121757,0.3350038464243734,0.019009682405917654,0.0903626792929505
0.38229638263923954,-1.1587073209623286,0.2270212129201439,0.2108115183047524,0.04170401224420094
0.4662917817976367,-1.2151567967840027,0.056234340546875636,0.0958015330792552,0.017819695670680796
0.40151114678598215,-1.1025266486334786,0.5528910475299189,0.027411523005016723,0.11119728222061966
0.46491230522637544,-1.167685711686327,0.13327895701780013,0.07062096922955312,0.1101045221971517
0.4644110961945686,-1.0625372924129401,0.17612306573134373,0.010947325866007,0.0052203591910463115
0.49190774546058613,-1.1629614803812989,0.034448625007685876,0.12771977624709,0.05271085295140853
0.40963035268109277,-0.9694292306209206,0.2282547965449099,0.07613540484328234,0.051165099073185595
0.5014234483048674,-1.17876644609608,0.10501535977727434,0.22192478912460037,0.05635235435188481
0.49593734933946165,-1.129357003896711,0.19300062574310597,0.1939946734306132,6.558847873397936e-5
0.4870126930702745,-1.1379867344828254,0.3400094213945859,0.0996567638366449,0.051190667226658756
0.6776970880885775,-1.3306559503649018,0.15591284233663472,0.24268955326652225,0.055553017164910685
0.48540555670266694,-1.1405170283199928,0.24450495436066932,0.13149692424266465,0.0734695205897013
0.5498266113046313,-1.29471007053362,0.14015824550993947,0.08515766995039097,0.013016880025407535
0.34378770513734463,-1.010710437771109,0.295046544759694,0.1684841489950942,0.12097076883923454
0.4779838306488208,-0.961203056399202,0.21454705714275543,0.011881199868130818,0.07069042019075077
0.5815355139394756,-1.1045897500581139,0.1885364476546444,0.2666220715292967,0.025532415456813985
0.5046945298791091,-1.1990492269854631,0.140496640793903,0.16419089445344442,0.0038357184887203417
0.566251335253692,-1.2660805129885253,0.24633249681454317,0.11663670702634661,0.009033144505245365
0.43921682956533553,-1.1889936653939666,0.15676898314432194,0.14824930285774873,0.07556655439232525
0.4546977121753097,-1.0553298638576574,0.10722069100234087,0.12246681901973754,0.013951485117106878
0.3579282158559787,-0.9202006360345768,0.21776914925036486,0.08025097140728928,0.01766115710172456
0.575833772810054,-1.2550057795503902,0.18934649085849303,0.021099555722762665,0.006174321129347183
0.3225122399592647,-0.9299902211581524,0.3386590797344918,0.08779518506967132,0.0866855056159231
0.4805319824354045,-1.2464140008642897,0.20103539811865515,0.11322679223155371,0.07514341497111932
0.3504523876539707,-0.9624311114221166,0.1668579745010382,0.12316334805139056,0.060747770964124384
0.5347238566826373,-1.0884037508768907,0.2422643730176536,0.18268584160843457,0.1480021647166902
0.3624817901565866,-0.8166297990744025,0.3666819360190322,0.149894228110386,0.05364491049940063
0.538533594283163,-1.0787113200876588,0.11512416804374943,0.16390308902754702,0.02886494185915468
0.3782678781282859,-1.157123536437018,0.30421109831482,0.06517185978342402,0.05879572051893753
0.5671360985013276,-0.9539442208243047,0.19568690097532024,0.23025115723874479,0.02546276088437497
0.5826733738498956,-1.2568141724525308,-0.07612117455662573,0.11840446032329412,0.07197651803571013
0.40346323831918307,-1.119440240193098,0.3529360762037479,0.17491916009690664,0.02798011131315507
0.41818867140112065,-0.9596768939866103,0.288258381586176,0.09634781800827638,0.028733351783114727
0.56991802871927,-1.0603949981325254,0.13882294943985182,0.13986471678841866,0.10171414790090157
0.3481642421767687,-1.1360761543016054,0.2432688412792029,0.2768903165090423,0.04079640684381971
0.5223970088678277,-1.2454574033769208,0.13734611926724022,0.1633735548046153,0.06173527865407326
0.4741325881081536,-1.1816009824166827,0.24281963911147275,0.005915731269568425,0.03179682762564633
0.45975293445421955,-1.1243746633510938,-0.011608918859865175,0.17981156927818331,0.0176467355939706
0.3692382655662636,-0.9845476012833658,0.5396015219157413,0.2819931232817762,0.06812190994851007
0.26667409748056203,-1.0293554478759979,0.3296126064867234,0.4460651064011482,0.0029486301912051744
0.4134206181215026,-1.1458726757360524,0.17605173159832838,0.135564474566564,0.12197298738923067
0.23058699098489782,-0.9121453587932283,0.5043469005640961,0.11922443175973046,0.011013703953541997
0.3181283830027757,-1.1994062243595842,0.3611229326992061,0.13777468730152012,0.050363384265771416
0.49930428299450036,-1.1365547438271495,0.16164890985577013,0.22312280721339484,0.0640488889342543
0.7063164352225626,-1.223004425058054,-0.05176342069688599,0.1330174592493394,0.10386407797046314
0.539151904253969,-1.223933123166367,0.07505046335349956,0.10245987098734255,0.08902636624167579
