b_Intercept,b_decisionfirst,b_decisionfirst:typewicked,b_decisionsecond,b_decisionsecond:typewicked,b_typewicked,sd_doctor__Intercept,sd_picture__Intercept
0.7978251330066627,-0.8516087754936849,1.1908147454643505,-1.0861804260361838,0.9659401130739564,-0.8016903241200815,0.10364465541566677,0.10076402739843641
0.8815091343876797,-0.7522249480824046,0.3998503075746255,-1.0094030098051716,0.6761205470757004,-0.511999217574002,0.04557803531028781,0.022973984512733088
0.7783324041864786,-0.7835609219659837,0.8555476364582665,-0.7952844876844593,0.0687698936215332,-0.3444083849280869,0.0383099113934291,0.14536675718585954
0.9761178841730122,-0.8144861858278999,0.9541809748208554,-1.2709496708634729,0.5968279125611967,-0.7642597822220744,0.045580413485467854,0.055156957030921126
0.9516134002560745,-0.7044992164608125,1.0559514917384487,-1.0606685134724712,0.7461111113999941,-0.7631752045396413,0.031602915774563645,0.07989687329092736
0.8990484386687609,-0.799806827685162,0.32878447170784153,-1.170980099266035,0.35168456194428216,-0.37259858616691904,0.0349917554985987,0.06942147205715912
0.9395588776488679,-0.9207823969706254,1.2057229297403744,-1.1938422467075287,0.9580599424041912,-0.899505568774898,0.022711300631639876,0.051683301478361685
0.9740384304416854,-0.7800549646003329,0.2548699448797613,-1.144423407258346,0.3603096137796883,-0.45094553969862206,0.002023243215931503,0.004218345210848019
0.9552986153585719,-0.7548094459091153,0.5192690463105996,-1.109394719977048,0.6351506977298742,-0.8294973972914615,0.13103133458544697,0.049461009557514105
0.7846235289623279,-0.6358703431588031,0.5394308557012517,-0.9494643360683955,0.383394346160685,-0.47525335660207724,0.00873899720314698,0.019028527442813775
0.9561495531004656,-0.7194915684381618,0.39259780619744084,-1.0996945355089838,0.21276203218235357,-0.3821788473535576,0.004899154882634569,0.021390096458716187
0.8390295632034923,-0.8289423999215886,1.0351588211357041,-0.8123662249830318,0.5297585953661014,-0.7451256276024836,0.02427095004858065,0.041547740585032945
0.867654614362797,-0.6887535422452509,0.5431034177773816,-0.894636332426847,0.5164906895311987,-0.6164714671219625,0.05493312973700709,0.05096963126741799
0.8603846679189879,-0.6711796794252881,0.07607961822422794,-1.0959122546673483,0.3860966350206343,-0.4492511619833144,0.009379364503732718,0.009052182780740069
0.8373356456952314,-0.5885768745684848,0.23599890959377176,-1.030718639170873,0.5443652308322572,-0.488926100748859,0.032960082093473335,0.038565509677016836
0.8896681626112111,-0.9057637669738672,1.1182366199417755,-1.0219318640755406,0.8356078193927682,-0.7466709615440934,0.02121335937002301,0.03839774091140906
0.8578264072855188,-0.659048680808005,0.24638581956899133,-0.9671682670802393,0.40156264918337575,-0.39240035435960263,0.15427244558355277,0.04173589480785641
0.838683633841328,-0.8067620520772296,0.4224497439470818,-1.0284368894186589,0.19257705668883365,-0.41930040624472054,0.0543994638038254,0.04330646290395748
1.0866003445914278,-1.0188220632021574,1.0166400899340629,-1.094456404670876,0.6939321654357904,-0.7856979641836203,0.018118356073229886,0.01712489454822882
0.8997696822765375,-0.6605084111290177,0.5881878409400988,-1.215016962339609,0.4937394639699822,-0.5673949684875121,0.021269436139733998,0.029184398950463333
0.8861683734589738,-0.7866756059779162,0.4858416404612448,-0.9012620308642806,0.05965559121296067,-0.22264167072479757,0.012708583168125454,0.043478851584063914
0.8020607182838617,-0.7329784744354343,0.5513167728894357,-0.819967954230665,0.29787053784063744,-0.38037273526411347,0.047206874597233925,0.008632071103817486
0.8411094033937236,-0.6890874275057394,0.7108198903570024,-0.9944584906526585,0.3612897891058069,-0.5253036542693449,0.007033393268687389,0.024037892856787615
0.8294397616478884,-0.5853178262092787,0.4474875804122117,-0.8804758725657721,0.25516044833013807,-0.5044242625002106,0.00718985315695497,0.07111712760126128
1.0270012152350867,-0.7105310101249904,0.4232803501026036,-1.1434909848702133,0.6367339592863834,-0.7377095044134343,0.004101785485998583,0.01578182868755065
0.8327864154074345,-0.73111692042494,0.6879291515306409,-1.1614629399768204,0.6455381845707197,-0.5540753937251105,0.06314516184196423,0.006099321828684098
0.8733886911333628,-0.6627445298881754,0.4625929786919771,-1.1058190382210729,0.6006961628715508,-0.5400150301952523,0.050000265750563225,0.09252243328045348
0.9875143472377905,-0.9283002781722303,1.0190713363928514,-1.1953610065397107,0.8583046256307465,-0.9248585524354779,0.022778420673337286,0.055506457703790944
0.9356708942269871,-0.7351367785615832,0.6108979101640414,-1.1455172468286623,0.44891367086797596,-0.46590898608657777,0.06555705582481312,0.05580131814052563
1.0334000937255015,-0.9226809435698969,0.6504425257760296,-1.153515461683118,0.4094509969313179,-0.6746620268037599,0.007923418348401913,0.024531604105657464
0.8686536022018718,-0.5963942546282504,0.8826853136342584,-0.9499663357444249,0.6698509714859926,-0.93489100284575255,0.018345733221522095,0.031894331784466136
