b_Intercept,b_polypc1M0.521,b_polypc1M0.522,sd_doctor__Intercept,sd_picture__Intercept
-2.4304763681653547,-61.006496792620155,-35.45499032617352,0.7585328848786604,0.172809953009377
-2.619560607054983,-58.62762483392951,-29.08731806764328,0.992003204301279,0.13031715312114017
-2.4667338276594886,-55.32950593677786,-25.22908277203296,0.750083018108247,0.06293577026302942
-2.343417683015473,-56.60217693539061,-26.30702000939799,0.5865812630752185,0.30691098886141044
-2.550901447386287,-60.0145890057922,-37.224703336319386,0.5382133938309789,0.20877734905020565
-2.4130986183294674,-53.47482439692262,-25.981686011159805,0.9546976280713299,0.05012360638350171
-2.608645097692053,-56.548342947144306,-27.75052960971533,0.4960238881009463,0.2529522126872262
-2.4791027186714163,-58.43108765347258,-27.960250207580604,0.579723455439672,0.10132093929880465
-2.356383794804404,-57.01689078539845,-22.509233493515307,0.5484903380580443,0.040455051987999015
-2.4720555499155004,-56.726879314768624,-27.04289713982143,0.8676428300039161,0.005664461663249106
-2.4279214607542294,-58.061256917563135,-24.025136208213883,0.5904108502697646,0.016699314306461446
-2.1464840269895684,-53.463353518281764,-26.094033817426723,0.669367208776824,0.19730983377994799
-2.1164848008856842,-60.21496795461167,-28.16101889640913,0.4846039288827458,0.1033373956910776
-2.0163084161544984,-54.11026477546247,-27.259385876530814,0.7622950948666668,0.07875249517659126
-2.2287416453784554,-58.20969686441758,-24.783530769604763,0.6482937720548193,0.097757027747747
-2.320752358015603,-62.73073672027108,-28.794640907130276,0.8760085851731509,0.12449897487776147
-2.00883118570179,-59.32363641452236,-29.087637432899022,1.2450140256195732,0.16494547509304963
-2.5632140547485096,-53.74028263026918,-26.673779201133467,0.8740513016708065,0.029541601814951277
-2.50337059135205,-56.91814618918765,-26.48749380518086,0.9559427815685188,0.048410277972194604
-2.4323187698202546,-55.94122685537987,-23.86808542778106,0.4133283214942946,0.12692249836678976
-2.364873180041888,-58.67576631716555,-27.057748786375317,0.5064598561299389,0.14057989864728904
-1.9712415479536802,-59.341390383228635,-24.30814846321556,0.8073848537412511,0.38335480305658265
-2.4346372951783852,-56.9319870300615,-29.05728566191612,0.7764139362169711,0.07156906979679979
-2.485616014613685,-59.4928104339746,-27.1816805274999,0.4820832541848718,0.046885935350305837
-2.251906770200686,-58.100179582582825,-23.662421503182404,0.990464563450958,0.06761670468278264
-2.5405279130757683,-60.582594485633635,-30.589788161108363,0.5619521336700587,0.049846359277886096
-2.355743642728365,-57.1502727839322,-29.531382904932514,0.9323547129933346,0.1244218487382859
-2.5719135163587072,-63.85493505216732,-29.763284750288424,0.5107527529096622,0.15224362718345213
-2.3703777788697544,-55.18962295411863,-25.72205470192324,0.7818983212429429,0.1123571557797921
-2.229573591938494,-55.66392261185936,-29.9064529748813,0.5776400498941859,0.20236024451887288
-2.793013521768265,-58.32492565958936,-25.799545279949264,1.3744146184339163,0.10934925102794014
-2.549920685419629,-65.0186984539112,-30.33397778093836,0.690186532927058,0.26531074593723364
-2.5672180307067936,-60.60420888506664,-29.390611127428546,0.5452987685555939,0.08547760508664604
-2.4723718195376434,-61.232827942745665,-29.983872497347118,0.8509781684582615,0.01916676824512397
-2.5547294140699845,-56.971618222598224,-20.04803956834307,0.8155323462809494,0.018543047560302853
-2.2852906840578404,-57.18064300438355,-26.487841706603444,0.5448528093101125,0.011125390072148428
-2.501033782869655,-54.14661485706516,-22.711050335853333,0.904288259493336,0.07904407336184807
-2.4622643618296824,-61.31559019350298,-28.625930374048007,0.4175526585498762,0.07668251294378652
-2.4610695201718973,-57.7477364687894,-27.52027060467791,0.7214551899922497,0.10073269549602616
-2.543855481976556,-58.011944938235885,-29.3501364067946,0.7725580977855029,0.07197133551363834
-2.7201544325368485,-57.19554067647692,-25.72787918145306,0.8427236939607035,0.230518725879852
-2.4842147302498145,-60.54173183156864,-30.202044560317127,0.6428592974756319,0.14265595425351624
-2.03043502009067,-59.680798778366665,-31.93114475893616,0.8528151240389589,0.047859844668011395
-2.2666568496519344,-58.16106146951409,-28.942683644745347,0.721441885550817,0.013588384641440576
-2.844519304489704,-63.02375463429834,-31.797545235142945,0.6816883917448978,0.08883469568820472
-2.297266925601104,-55.93499208664663,-28.412878101074213,0.5490869769051276,0.07925716155295046
-2.3797505944805994,-65.85427509685763,-25.82821565076201,0.6725002402721181,0.14915215062754356
-2.2193628274719988,-56.901058774339646,-23.33457731864239,0.5862434144821704,0.11491515422491487
-2.4466215769732433,-56.91894674167867,-27.19838913259645,0.800227860006956,0.039090313557843544
-2.8926618592980335,-63.40694541049115,-31.460135204540226,1.0960701348467923,2.9541994749431835e-4
-2.247660501923417,-58.86453658814996,-28.644382492782142,0.9711547850578778,0.12882560579635194
-1.934417742804093,-57.068452908708096,-26.792356397917448,0.8180504419059249,0.15748418232089634
-2.4409016861972623,-54.281665585250984,-32.03799500308438,0.43507387381396484,0.1271884513232844
-2.2743439361131355,-52.49017012721848,-25.688300370392653,0.43295509721481185,0.17719537196837434
-2.4198739664307802,-55.639599719489276,-23.248133419845676,0.38845101696982987,0.029674082069713684
-2.4610120809731604,-53.08467072279607,-29.433543603503885,0.47830850815303766,0.15475419082965997
-2.172423587421953,-59.84424530056547,-26.54014406104413,0.6034676635056494,0.1323071267348839
-2.7900339525883875,-62.946498417729885,-31.043147851128786,0.8465618442491609,0.07577823596619253
-2.912165453690891,-57.07674752663422,-31.25659996592921,0.7128759932148863,0.04135557752037177
-2.5572235349994883,-58.857713159194994,-27.56309438987831,1.048271194821063,0.13258398107678215
-2.366711195756776,-59.1546576598283,-30.416387191690642,0.8643075802038799,0.01365437704037428
-2.2112945363451533,-59.14637458298933,-34.015998052380674,0.5325434986343184,0.07651330231985447
-2.548291149591565,-54.88078563374307,-27.993804373139337,0.741518871477356,0.05155397486302157
-2.5291775113449786,-61.82661626402869,-30.29441393285325,0.8246649529877828,0.17954062823188646
-2.45661055366348,-52.62942686732056,-20.22634714027464,0.7596766623772824,6.455601013624338e-4
-2.4270239876958204,-61.26423415135339,-25.11337058606512,0.5609599572366664,0.07088671258490281
-2.354355484472756,-62.7909606751978,-28.33629461121379,0.7967158299364159,0.1003952464717423
-2.355141651679439,-58.22137103093432,-28.938532659064677,0.5778174085691082,0.17443238113569562
-2.3404553555196155,-55.46073129116403,-24.289857717400245,0.7482335515748625,0.05644154111208337
-2.0893430368278247,-52.767269994827515,-21.986460415414037,0.5274342085100283,0.03527308795946343
-2.1555744420585636,-58.32818793738215,-24.454565371273933,0.6600508446140707,0.10666523685563921
-2.323624688607161,-52.314398271817375,-20.433981291892987,0.5842959391073209,0.09291988864756202
-2.342760553322304,-59.66890979679103,-30.257829523736646,0.6567169084609523,0.02858178746997304
-2.2752302573577188,-56.24002432322226,-26.686286169257954,0.4967886295511579,0.002688909525789754
-2.613771745416199,-62.06203594852378,-30.88833307954716,0.5115400369707795,0.08805885567032928
-2.5465743774002854,-51.4731348693678,-28.256470367495602,1.029955211426577,0.06740359017817958
-2.3712454905190574,-59.789361950629306,-29.983771431139115,0.5071848792694202,0.24803462998670447
-2.8097021278713483,-61.19664106226451,-22.99955053044108,0.5981676583831572,0.08421884241742085
-2.164156960515389,-49.48786514658705,-31.266444212169166,0.9599750358076266,0.2603425221612514
-2.231905036881843,-57.48737210886436,-30.00570661382072,0.6242714520940131,0.038066542722166176
-1.8727671677609452,-55.97647990234428,-23.293594816939056,0.8844426637792122,0.09027283167027321
-2.3479140856168113,-54.951132224943954,-25.846091089589436,0.5438483015928066,0.08886402157764198
-2.3826177876365975,-58.76653992497382,-25.9008712411257,0.6825058092258528,0.020114564789130932
-2.5969445143504584,-58.41450811896579,-26.459399322026584,0.7211742093288066,0.1733681667622625
-2.3290187983380393,-54.82277224568199,-30.456865524194626,0.6492000466648813,0.17379762356472184
-2.3810525411301704,-55.435409177812865,-31.43527244457483,0.6876990075780516,0.06124273982173745
-2.4991813947853068,-56.99042769936482,-30.361889909382366,0.6500538187961542,0.17834318822409245
-2.381401650442913,-58.16840714496652,-30.89791327896375,0.7729236643129513,0.08668340786555218
-2.0969696393422512,-59.590163547962106,-28.387393756082552,0.7067839601094471,0.13065506128324889
-2.334774776151371,-58.14149994344436,-29.691070869882427,0.5330360005734184,0.04734726271117229
-2.242051280524233,-54.231533326573015,-27.92029394002406,0.6757000802248294,0.15022649394484158
-2.0807872616310363,-60.29455689355442,-31.834219740656653,0.5653179928788827,0.21727239586927433
-2.1139449870667413,-62.677533213424574,-31.686415403397337,0.5519331406073915,0.44883915469008706
-2.1998585971046367,-52.79076847207802,-22.77011238687306,0.7277636558839432,0.029549987856125257
-2.2643199768102735,-60.374904302660326,-26.711331467401685,0.9792220370082686,0.053229374383191363
-2.269393319574761,-48.1465340812311,-19.813275719937945,0.6353506503077138,0.08121049079393743
-2.503564140873401,-56.34362433657036,-24.462118249362057,0.635268987733014,0.002052188956479982
-2.4632210739315994,-58.350150189719535,-26.43696012344227,0.7180141452396875,0.13122730769918295
-2.2477733151383092,-56.67386165235891,-25.96414864526212,0.993115226640536,0.23877883045787385
-2.125346567315556,-50.1397646108261,-25.582247704423974,0.5743972969461402,0.042220065177975226
-2.2158037497323746,-56.273694655597225,-28.433654761910717,0.6854624476302708,0.01718909219371959
-2.4284138376265068,-59.26438151678612,-28.738618268651265,0.48778240683924246,0.08863978700105518
-2.3496017295015825,-55.99749995421268,-27.14566143139146,0.6284550459400577,0.05050196986738072
-2.3887774967310196,-54.97678457781267,-25.34543669781095,0.3776669043503915,0.1031777537637579
-2.4306179670883,-55.28240578658833,-24.734089410055457,0.8585870004573523,0.023354137018394006
-2.4595952756706367,-56.68224345231002,-29.281533820743444,0.4422527995786616,0.0077850845415669175
-2.2792747290390762,-56.768416312315416,-24.210587878114957,0.521000763882765,0.005394924173843085
-2.348978492380907,-55.80401405327207,-30.13286210182001,0.9614780159586068,0.13835197586850942
-2.3259351292161097,-49.527921662152025,-30.037380536675276,0.6285627248935657,0.1438135633809833
-2.332213220491464,-58.64741170232879,-34.34368645200025,0.7205915386887789,0.20857196116456808
-2.466337243791258,-59.57146518459352,-23.853498473153117,0.4753928417339566,0.10345656694804575
-2.2844003271102857,-57.91998904610243,-28.68535308915035,0.8788011864351457,0.24548638224818803
-2.212010365686271,-58.767256530597614,-30.229299882722817,0.6125278048238246,0.0821095924342254
-2.577818651366674,-57.31974810464508,-24.456700577973503,0.683759562494694,0.20092051451313617
-2.4832834422863455,-58.71670376186313,-26.703191087862816,0.596119248039897,0.20163045039701716
-2.249605829971325,-55.21137340317029,-23.45442985121669,0.41617921197419866,0.06402847598611851
-2.465523168567035,-59.6017730084827,-30.045380426003415,0.7549143292763236,0.06362904899899985
-2.347143663159467,-52.421564322619986,-27.932963337347516,0.5594779214182445,0.12452795767908521
-2.225810505871404,-58.822066537515475,-33.99278234634587,0.9099057362910856,0.13651522940558602
-2.1701746324940143,-53.4673314810428,-26.424523696870992,0.5494574390417135,0.057312679972947186
-2.447801634103384,-60.44805821843003,-33.798312807045995,0.6576164238564483,0.040684515103905465
-2.4953079277196264,-53.858483693926694,-22.015994739995577,0.4820016370440049,0.06515820702808076
-2.4623447168073156,-59.16900420533047,-25.842597999176824,0.4689206818670295,0.035351631977664146
-2.2563921423831843,-57.594126155735964,-20.86153631766085,0.5233670941550532,0.18240170781986692
-2.5559207459351656,-51.99909417856612,-25.95428569196839,0.4072204794587111,0.010491750971156169
-2.178859456949972,-59.505681515846206,-27.519889745403905,0.580791715073562,0.001360585931584482
-2.486447648997887,-60.27036140109752,-25.06813194799079,0.39765370240323167,0.00898230410868724
-2.0466576951172586,-54.749787407722096,-27.844657064621646,0.9016214874696021,0.06455211816743543
-2.450372805584094,-59.499195871028405,-28.291603031657566,0.5269486586463502,0.27046386346666185
-2.2476620934410843,-59.08228136698812,-23.878457143340533,0.8678519096468114,0.09984313026868576
-2.529516626286513,-58.13153642042398,-26.501073622466972,0.6097771436681871,0.01085438180103742
-2.3368523059928927,-58.541335580666896,-25.594432022138424,0.6450945509960102,0.13890076007572963
-2.3919778354506676,-54.401907419589214,-26.554396621458398,0.49898303619654816,0.11207438038931465
-2.40756930025909,-56.464935057914786,-27.892232975439647,0.7705397179989276,0.09392904327925995
-2.396322872596102,-55.14772648216286,-26.236121593923567,0.6802454827159947,6.722316970253018e-4
-2.4198658823780193,-59.91189380081252,-29.221318157723537,0.8621600812821744,4.0062874675624293e-4
-2.4687328543333176,-57.107793356667685,-30.76357713817675,0.5720984355952823,0.030557095500067095
-2.2872963368319614,-50.49472665858503,-22.07414062079366,0.6337135195939054,0.006733908667835429
-2.0877106656811577,-54.637557038890684,-23.499515440480867,0.601644960966231,0.03764293194540447
-2.4496801038940714,-55.063740052892115,-30.068749655103534,0.671330639771979,0.19939254301210615
-2.3834450594746683,-53.06761278981824,-27.46635488142988,0.6442506495929566,0.08258915980295042
-2.0678644819126952,-56.732443470342844,-22.392265041486567,0.660422236189547,0.04427997361902523
-2.3422908144985954,-49.52213928772186,-25.265089091455803,0.5275652832616191,0.00165506031595397
-2.250163453577375,-59.02106740913041,-27.020050080632725,0.6049187646951466,0.21602038994503503
-2.2756296682629453,-55.412897707357665,-31.179900427059177,0.635100337670321,0.09752967754409138
-2.149687936275313,-52.09419814727765,-30.07264678245451,0.5090799730950171,0.009704208723482243
-2.2509940534774384,-59.256353258746834,-31.388241622592872,0.6705815061577572,0.1009273604608509
-2.4535251933973217,-54.1419567869013,-26.702766023224243,0.589524118533482,0.03829899036156365
-2.6191777167697796,-54.664894200739795,-29.076488117239997,0.5522963436653553,0.03615335050307633
-2.460667253072358,-60.49829771534613,-28.658056810343442,0.7353129996596572,0.029667962721695227
-2.093622639521461,-50.45715266269917,-25.258468220219196,1.0303577119078922,0.03620327910520083
-2.7152359275394398,-59.887206362840764,-19.779391014780433,0.5294892194161708,0.00984022287494995
-2.4783657808728847,-53.941877189650135,-29.666289216817855,0.5076426218686948,0.13695130278366646
-2.418585421148344,-56.375309091247985,-30.562092616901722,0.6144233817450917,0.16459716838569044
-2.0550161556496143,-58.2057375782143,-25.250259060275464,0.8229324540627612,0.006645038342164698
-2.1514656768223004,-54.427606697652614,-30.920939961135847,0.9616329242783225,0.11741093939067865
-2.3066937633001525,-51.311807158772844,-24.059579374645168,0.5987834593142478,0.006247637365546957
-2.648707799995015,-59.997132190586996,-31.29678284692031,0.5877892767120504,0.07854768173784496
-2.517494182248619,-55.44780564571947,-23.70844182816863,0.7234376714299916,0.04029037262817609
-2.6490317845016005,-60.07727276780301,-33.771753929626634,0.708224637529712,0.05830787716234155
-2.478563339565069,-65.51152477516656,-33.724313558257315,0.5967817374506931,0.1418524863807444
-2.5204362937294915,-59.40936112621085,-30.46678413803105,0.7030718061363918,0.18221042851249777
-2.340846083516531,-52.875509370276724,-24.108549327357544,0.719137089313865,0.11614824075447215
-2.056455879662037,-58.197481485494265,-30.255855299103665,0.7366003380888155,0.009657418845004017
-2.024196056754569,-52.50196473416767,-21.44395667583476,1.0051852675096864,0.01893310690639516
-2.408732578390025,-57.57832869519996,-25.28922991134496,0.6039200699233402,0.21468067638757674
-2.355573125713461,-62.66741167458258,-31.475834901982623,0.7780173677641338,0.16534735271180834
-2.0524681685873722,-54.322157012387244,-24.252313899391915,0.9959954805025308,0.11711728014676873
-2.324652335530837,-58.3670495688592,-24.314836905294737,0.4543965637178705,0.06768127634377998
-2.6581329103240194,-60.006086734716604,-27.174218349652463,0.4138428500739875,0.0159873973607658
-2.3218521960867142,-55.27347843056073,-30.21011736308301,0.4170347190017641,0.23174886047393056
-2.4572851919379426,-59.022996254787515,-29.10973309607239,0.7700222246384957,0.19169442827147978
-2.182479740247833,-54.21345027548734,-27.244012712680103,0.6438050118084884,0.040779558994155515
-2.19872382413169,-53.58509584587889,-25.250611222807176,0.8282420450346454,0.18420180370306208
-1.8726414497864559,-56.69088068255247,-29.619981240340547,0.7326493241279097,0.022775819051980412
-2.5544727187552656,-59.99531918910268,-25.04462903246712,0.6336089674326504,0.1054316032027241
-2.3081932899167836,-51.51448887129903,-21.174382753799033,0.4120144454553817,0.060674052084623474
-2.665409058404882,-54.79059743275213,-23.715605163527645,0.7750781318891027,0.03742627860293795
-2.7989213438244738,-55.798809915541106,-27.598761054515958,0.6882290132519644,0.11476268916590902
-2.5601188525422756,-56.39567546498347,-27.774941899488475,0.6014389132276534,0.0012837713654818956
-2.5328440168505155,-58.36301527218919,-31.470934866741572,0.4602004200102783,0.04654950207035635
-2.393764938400291,-59.27242951824757,-29.073826334315438,0.9255548849991813,0.14245567332872366
-1.9138589249563096,-62.091448282687765,-25.75773229599331,0.6204272894007085,0.01145269651501516
-2.4308351676792626,-58.05110927897025,-23.96912754729416,0.45076103415914465,0.008512535803153079
-2.751566259391912,-57.74560810514652,-27.171006467026036,0.5603182390817103,0.1418260663480787
-2.2221272130744083,-56.56321113538539,-30.828179617161197,0.8224741709924203,0.0605660963573455
-2.10135243780575,-56.58172122668842,-30.701602719596323,0.4197948111652158,0.050774449497585146
-2.374655347971619,-58.118439498868604,-30.68282197720468,0.4775038933841187,0.1990841535181795
-2.5296644292859223,-61.1345466196085,-28.862001634925345,0.518324345573009,0.0534953988381783
-2.576205115714966,-57.62299547961765,-24.919971405822636,0.9800168952063889,0.028991336685367106
-2.2603210408167027,-55.55137471571358,-26.711779115613982,0.4751840664025327,0.11629199503862252
-2.2283671735388157,-56.359243145793826,-28.435142446288683,0.7641985090312396,0.0673546640467505
-2.319567046346774,-58.11735155765872,-26.93208004585087,0.6588621031461098,0.05384938990881579
-2.4876051516310276,-53.35610122236873,-24.797979628692406,0.5854214065893252,0.10229721266978717
-2.412907303048433,-50.60319663000913,-24.317712042375494,0.659226787056535,0.04793102473904621
-2.542987671296313,-63.249972121355455,-33.51216620435559,0.7027504761806813,0.20991548092858672
-2.375735493460691,-55.37671123237881,-28.860451557999163,0.7372966758414613,0.1059074524593277
-2.292312456262868,-56.77488131482605,-26.188893299136097,0.5532127411646728,0.07823379778612478
-2.2950200989564635,-60.39345239582664,-24.967893883881807,0.8683649105933088,0.26400781284897473
-2.22847693414691,-57.478840135973506,-26.720730159410085,0.8761423001696304,0.08660538885798612
-2.5634514699753232,-57.18812696105822,-26.880068688665983,0.6260050568860965,0.15630313129458764
-2.1202580705906175,-56.25048874282314,-31.388528125723205,0.7011410636286655,0.14347428027052067
-2.508235193808692,-62.15271627400784,-27.48293589574227,0.5890364068301742,0.09706664239467523
-2.346220687101536,-54.27400477188587,-22.87008666420789,0.42809003194852696,0.09228953652720974
-2.2119052333837277,-57.20839358986517,-25.672481066407506,0.5475891310692007,0.1639274421635486
-2.1931648036004225,-54.47679424930239,-26.861965834853006,0.5397324824002069,0.07582777369387027
-2.489823919844478,-56.04560725765023,-33.12912414507524,0.5228888089329249,0.01440607970747281
-2.9912769330397797,-57.19844580845491,-26.995090663692178,0.8448227593504509,0.09188006917644063
-2.5984055278443963,-64.96291667927252,-33.37937155418435,0.570388905209325,0.11510190278948691
-2.7675952724208353,-57.21628648150365,-26.91992293689758,0.7597058323386207,0.1980567045314082
-2.5607734920591882,-57.18052645162987,-25.071325317439925,0.4613664470500569,0.19393794155584115
-2.512782693930517,-60.37416870885504,-26.337979351264853,0.5319559978020559,0.0541838431072596
-2.4189344429128354,-57.442448957547825,-28.837476895856387,0.4451509322553458,0.18770369835130726
-2.180824031230267,-56.02433072891748,-25.227119434251275,0.669400720873711,0.05560765087287399
-2.3132866231372518,-50.04857688401971,-21.653580197151562,0.6975694590130193,0.0260464775576728
-2.151171605842792,-56.78515481410262,-23.080451666874286,0.49470571812503655,0.05198774482200313
-2.560307080903944,-58.83056709409315,-32.12257688145183,0.608341836472421,0.07824632016714118
-2.2396072871498554,-57.131685977902634,-23.487053666146235,0.653168486062688,0.07312431905461485
-2.528179641394824,-55.67473969418863,-24.20349366710648,0.5329536479458996,0.02329993434345789
-2.1346737773743216,-62.20756472118959,-33.17250219916276,1.0596497793204385,0.004444618365614019
-2.599097525483441,-53.23724123206155,-25.188379085928897,0.46452006631314186,0.10932537458405267
-2.43413672777386,-56.91540855350103,-29.41221430157822,0.3842484039722805,0.13037714610113407
-2.5158023977559605,-50.91294586305857,-24.82684756880899,0.5672213729223577,0.12129157149325506
-2.510032807263748,-56.92171499415848,-26.761720229726265,0.6525330414592319,0.0576307380015319
-2.4142259896041076,-56.97708266786597,-28.75721978124576,0.5801890178301006,0.12287873395342022
-2.468975427571328,-52.27135405851031,-24.154969850929966,0.7246192489769346,0.027061835067821793
-2.5489371708582302,-55.348291023136234,-23.663992513963983,0.5868671325792333,0.06167754404635274
-2.5963556836596835,-61.894494079648744,-29.481719565426936,0.7127071784839276,0.10725288901099042
-2.3797224156902246,-57.3817838422652,-29.16975689018853,0.3946907796240326,0.0964879028552398
-2.2625877761942443,-63.560925600526524,-29.6512822448471,0.5196520256409558,0.19019924031060878
