b_Intercept,b_decisionfirst,b_decisionfirst:typewicked,b_decisionsecond,b_decisionsecond:typewicked,b_typewicked,sd_doctor__Intercept,sd_picture__Intercept
0.5738479778823988,-1.3987064985775657,0.528482114527186,-0.07768194815012136,-0.024111983605166153,-0.20165596365684202,0.03503506667542518,0.06551765722677608
0.5070805629529307,-1.1587891990585575,1.0660121423751758,0.18521556528000577,0.18181821521628036,-0.3361381857613666,0.10856554085213926,0.03390019897382785
0.5027695908272939,-1.292429179217137,0.598610016466549,0.12281587940838619,0.504753742793186,-0.5317148549653617,0.08871208569976229,0.08855213340355275
0.4607882663988589,-1.3127594559260387,-0.3657761395107425,0.1874048355002078,-0.6946450414392819,0.11247292847110654,0.1365251750988082,0.04959498526700413
0.5350337136792509,-1.0622889449943085,0.28505830015731976,0.13444028486313753,-0.2679342314509008,-0.39357904089511214,0.23342924007012059,0.027449691202421078
0.3703282714035918,-1.2118252231854783,0.7752589409913532,0.29849906826403055,0.007697627006497322,-0.10584836781668445,0.2264298673701305,0.10938697022085321
0.5920991269602884,-1.1421170368699267,1.0193518487226105,0.040811602023706886,0.22645697121514116,-1.0564459311855423,0.1928170894850771,0.13679513386962525
0.5657317974655088,-1.1495253314817635,0.2684465884473593,0.005106842023431049,0.7940760203702598,-0.9644791720918763,0.025083302910204115,0.03543491777838699
0.38068446785015464,-1.0736186305781,0.6568268472569692,0.22038848084455862,0.4132652600753636,-0.621648026987647,0.04443890921008501,0.00399854581498069
0.5765547284318967,-1.3307228761993657,-0.28138222040150673,0.018123787838453538,-0.012673628977561899,-0.05643683418012539,0.06405651555334446,0.0025635307749959694
0.6079939796510994,-1.1887423530626275,1.154300611813489,0.12203614760002397,0.43157294292745635,-0.46109727169947134,0.024073694467601946,0.011189299453156536
0.4839958757048045,-1.336239005623583,1.327110192971248,0.2762465502312789,0.9818794442981263,-0.6359107615252553,0.08892162514144336,0.04361587974649621
0.5876516629148958,-1.3097006018369801,1.2155982115514228,0.08001199161853052,0.490106722661372,-0.4382539067575367,0.006379132078686921,0.07623835101384088
0.4743164481240971,-1.1562322351100365,0.6286407452672649,0.17269330391395132,0.17708455191053302,-0.33926519911594333,0.29520687299562426,0.06862149302693271
0.6818802390810386,-1.3209805782103665,0.9394506757424029,0.05806683286036497,0.6013450511916608,-0.5006946462413274,0.038805733625201705,0.04665092113172275
0.47628687619906096,-1.076594223103907,0.2643486224978615,0.2678748831423227,-0.6180949133847651,-0.11108169085962866,0.06982864830641504,0.11905284157993083
0.6331276178268633,-1.1758001645191976,0.6937864614083291,0.04039699245598013,0.17625290741074143,-0.7107111372926853,0.08653806665686066,0.058570099032606716
0.3872235162255373,-0.9771173209831446,1.3084208207771617,0.36206705860692584,-0.018767727299566314,-0.45965715914814675,0.009922225955199721,0.007478114720120534
0.4459738579376482,-1.264509812729535,0.6141925905137738,0.10502504055009988,0.7416902474265173,-0.35043845995248035,0.19970305996047502,0.02252234961775588
0.6968665590816707,-1.4541333961337275,1.0952549785388612,-0.0909719944866344,1.4729898396312306,-1.0199169572539533,0.21787711078116015,0.030347756433676966
0.5756418088508177,-1.1598098324060502,0.27445653748559046,0.13499786466060862,-0.23149354428395513,0.2075573472875852,0.10496094091151757,0.042899053834906005
0.47884666808299947,-1.1876786396030445,0.8932703967219116,0.2947351286601001,0.08847174423227588,-0.4716543250253841,0.1827835357290062,0.008994214874317697
0.43293270807430084,-1.2293109820169603,0.6241397564231024,0.1832781511289396,0.22917253998493148,0.07609165452096284,0.23016190131782557,0.06782704675366744
0.411447854813751,-1.020300387892939,0.1984568072751389,0.31903655415856375,-0.6980332622629583,-0.1909615371107306,0.10578380772074383,0.0405028072402079
0.7038561261820656,-1.3360688669267404,0.31827085828038104,-0.019875491640749234,0.5820150934037313,-0.70242569791616,0.08561890340429369,0.11017953885304044
0.4010669451737935,-1.0936361494475526,0.29484075741872534,0.2869757173729902,-0.13174184011905982,0.1254555901438852,0.18849548310260814,0.05996642730017851
0.5013519508304678,-1.2095030930311266,1.976130142698128,0.19688816660300015,0.055064801339822805,-0.7938484113950044,0.11164339582041244,0.07346285173375079
0.466785292881856,-0.99744612827546,-0.25172017808540614,0.19696992140023928,-0.22371346779446902,0.011956553348454087,0.14221656922537945,0.021686439631308802
0.253069631782636,-0.7665395194796283,0.2948710867186974,0.36736879854596344,1.2989881328990343,-0.6547725941648819,0.01296322901504484,0.0204523151302924
0.39896805840219834,-0.8927190439994604,0.09748721891491069,0.14388629317925306,-0.09623518778395067,0.07491229960961363,0.15822499536584622,0.028132648971000228
0.24835909308993467,-1.0288124677345154,0.6678547558315866,0.4192151354401264,-0.019477436023914545,-0.3548888540390906,0.23441357063055043,0.07501459094602363
0.33863312629291314,-1.0922942182607813,1.4028631387187855,0.27328028480592476,-0.19437367042582615,-0.26165341734617037,0.11463221111324473,0.013979021401017509
0.37861099173779267,-1.0726575244417509,0.3516812982881884,0.2594957023664405,0.04357953302977907,-0.3100886665717137,0.0559066325059449,0.02001751566469361
0.479544810261468,-1.1516846439746093,0.14568964084518643,0.32896147746151283,-0.6752673675808551,-0.3805180874379541,0.1463434028028851,0.02536611827142707
0.6279581573617959,-1.332307955001654,0.4455279452656812,0.2708660946579736,-0.1404398902308719,-0.2980804914381691,0.07502540087967435,0.01671154408393294
0.5562251432295541,-1.3237197195962396,1.8490893088673268,0.31315076299780403,0.5557635632647606,-1.1722771229649238,0.03954887380958708,0.002654383014253196
0.44811350270364975,-1.1179950485948909,1.2675272121622851,0.2990306152245505,0.35625963873119854,-0.7126598032248312,0.039558084074200535,0.009151908584599565
0.4517639635678936,-1.1071811525774344,-0.03359483462171585,0.1465939911984661,-0.87272587390589,0.3829758450678412,0.09261521159457949,0.01182864275542421
0.703137378804625,-1.3796343272289562,0.9460944092688366,-0.05300111267871964,-0.043973328518898916,-0.1931959002678596,0.026339691327255436,0.10909656117984064
0.6194729124505644,-1.5835951533813288,1.1465727472385439,-0.027255403231551692,0.11430134806588355,-0.7073900001249399,0.19488525373617677,0.013307038607841463
0.49236146453086993,-1.2007766777989262,0.20150661371190404,0.19148955446306168,0.09544179023255667,-0.3834355313329094,0.21151766921820403,0.15206420559158818
0.6367097269604439,-1.2754115740440513,1.1009821690114094,0.11286084518883448,0.596580749191169,-0.6974826896341697,0.009672641086068991,0.0053380665470841495
0.4789849592879928,-1.2918733293771276,1.562469997137695,0.028487441866782953,-0.09379499529580125,-0.6997811677468626,0.2794397196328482,6.928383232987918e-4
0.46687482798961544,-1.262512525060791,-0.5086052348950423,0.13056038806400083,-0.4041357630881285,0.04976249730255515,0.1212797499764803,0.13172724392013602
0.5679370012572614,-1.1994364939617315,0.2585263219779089,0.22550165240226203,-0.3472403399973343,-0.3101820360566516,0.0317333491692491,0.11535167502579308
0.5254440707422716,-1.1519121500407312,0.5908390297395311,0.17341741206347802,0.4082794903602963,-0.5391648376053251,0.1905364530947915,0.02314152120928665
0.6584508077101981,-1.2832420130120898,0.11689512009962294,0.25334564354501077,0.6733092076311507,-0.4357793993167907,0.10090171328714173,0.07295947319230282
0.5953867498866154,-1.299599521157436,0.09309296866096461,0.14162813011043343,-0.3990026844897919,-0.22465132691952305,0.06591723386413331,0.05980164840885724
0.3706027702360932,-1.0573343173452252,1.087237655878618,0.37011771479089706,0.33499604530141147,-0.5271014461707699,0.28702429841735494,0.01785304450247499
0.6645797680771297,-1.2954224383851718,0.34376523411384935,-0.08450868385639052,0.32112617906472174,-0.2849738812090359,0.006493251205306312,0.06093744473149807
0.6124377354551896,-1.3561851660770348,0.2506791455100359,-0.10080672242805663,0.2535537158067943,-0.3486393117512121,0.10086015893609504,0.022525853842777298
0.421744811263436,-1.234818492444421,0.19160307218209383,0.24068759645920532,-0.09765959655384156,0.0338300735591775,0.1551006558599499,0.021558586575882294
0.5585165489783178,-1.2059280996355897,0.7994133334712434,0.22019646471817153,0.024430032557310064,-0.48093731645971666,0.08366474149684078,0.03706481206524978
0.3811344185844736,-0.8990749128832087,-0.13394887442319964,0.2835064456780789,-0.5664999710827197,-0.16076177708429495,0.011725376190155385,0.06810235080083529
0.42555765811990065,-1.38793741234161,0.669406385045211,0.008638825280417494,0.14232169921143073,-0.06826822496235857,0.32226706887924267,0.14068199718994678
0.4588983460447581,-1.1910069245966588,-0.03751746156457898,0.18076306541208198,-0.022290263702129248,-0.16452336422061872,0.025699809901461562,0.03656361829295102
0.49918846507685355,-1.185588630014507,0.3566899199980082,0.3229371712855781,-0.4325119300048925,0.009041046664937151,0.04009741325692917,0.030425010125062282
0.36977407401052664,-0.8070382217109195,1.0961184786669886,0.15233799119381938,0.5185510931302322,-0.23477850389282312,0.025475413078093225,0.07863837774783115
0.6224695840830752,-1.0407032908619875,0.28544702884723683,0.061070586486216466,-0.008883196553728146,-0.08558248997362501,0.058002317657533026,0.007611082036235714
0.45446152013791746,-0.9697981803311758,0.037940302652597846,0.45493496993383437,-0.476290603659145,-0.01720474850147974,0.16090029491713384,0.021324478430886567
0.48148420811459247,-0.9932283016206311,0.09647409306277216,0.1677528615606442,-0.15412019890548065,-0.19530005970039133,0.20084947243328122,0.028743009001970198
0.31223082477136643,-0.8784804069591348,0.13985902574245582,0.2985729257777578,-0.8606345930265725,0.29908253022772763,0.3385405693560444,0.048477188735591294
0.5389476741332754,-1.1285025108024678,1.116508863443465,0.38112071296852074,0.8945774566496496,-0.722715492298021,0.26111549723468336,0.06812789943367924
0.3712019804350887,-0.9091314648129698,0.795587168980073,0.1606507255430214,0.6407827712215283,-0.6722171638566211,0.037894988267315896,0.08449590235558144
0.5999017560579407,-1.3733521408137637,1.7720140734846315,-0.06910910891733864,0.45031821057838556,-0.5107792640969754,0.0065725494171698755,0.015489061566464882
0.5442186638366263,-1.1873380383875882,0.8076405788840209,0.19359550345261242,0.0897325522324279,-0.6474160137630052,0.00979625970705659,0.09850373871606984
0.52489146438392,-1.1462451727998406,0.6031177657648025,0.2161660889399242,-0.23159910150979673,-0.339420735197201,0.1399473489145561,0.11037071127403318
0.5517128684152031,-1.1978272076278802,-0.07990634745051303,0.20450040789556248,-0.30536145762087935,-0.148160012689442,0.1193828904282114,0.03719237786969258
0.6598306189312189,-1.0868431678008892,1.0124435657332582,-0.042895898295297344,0.052256840122345743,-0.387850572056527,0.12842797374565498,0.021873341639738683
0.6708553967172781,-1.3374485917894063,0.4572952334313269,0.1317129321465294,0.9238212853427683,-1.000808097206198,0.0387643724150445,0.13133060941892394
0.5757188390558525,-1.135011408516214,0.8849154568591495,0.14709678479661728,0.7912881541585806,-0.9234114658817072,0.13258400598037434,0.009130003051539631
0.691876348463539,-1.4988436445102915,1.298644223367515,-0.10934931577318274,-0.371191664066996,-0.26431676900174883,0.12323391727185742,0.014950037173900999
0.5222455852518351,-1.2596247250305215,0.21935570965703094,0.2025268330795011,0.3441451265355609,-0.5950512533784059,0.08364970079438702,0.059372195973172615
0.7274370348157497,-1.4201559609066245,1.458759195185834,-0.11567753461789741,1.0588838934176446,-0.24984705181227904,0.07900236048305245,0.06011025876187983
0.4297893662748646,-1.0715472509801667,-0.8355796057705788,0.24571503965124028,-0.962595566244644,0.74566045482826,0.02462020547562074,0.02660463820105809
0.678456579204673,-1.4179305641600621,0.7790616781941485,0.07243403943784962,0.13740190099434443,-0.7872938468690571,0.22784722522517056,0.02532959981089422
0.6409880389300846,-1.3670926366195522,1.1079962146604656,0.09611515747591776,0.5490279784392111,-0.4250721612122343,0.1517012501168041,0.09320743518161105
0.6091289652461553,-1.1117232870044194,-0.1685541487093174,0.1439800235432539,-0.08093246604599347,0.2539133035779998,0.13961867974955222,0.140136017820251
0.4648939466048276,-1.1173007277273381,1.1117471291586316,0.13130203796568066,0.5725456383281701,-0.6477381634584545,0.3771839680783044,0.09042522409765533
0.41535549956474194,-0.844120365639591,0.25952988862826365,0.27607033666790953,-0.4974326010312931,-0.11122686370796661,0.25060698454390984,0.0042896473252030005
0.48213518048604465,-1.1209102221210014,0.2989608237323944,0.2832052991961181,0.36343230354704964,-0.46118613996564195,0.042466896883173275,0.14650194089727592
0.3863377159956306,-0.9732450813844425,-0.23256999400478878,0.2677798256601021,-0.11239994501907768,0.23739438539742858,0.12033184617745116,0.0060489350643656795
0.39932127468705547,-1.182328685933919,0.36980840889429367,0.2928698444723482,-0.6647676354307818,0.5989440987631042,0.17511030083877396,0.012539744021487189
0.5317047298237767,-1.2294971342570653,0.585137735815769,0.17247994886319992,0.4224097200727438,-0.8628047277703889,0.13123259471324772,0.10907372616993814
0.5822917466267682,-1.0244302525712843,0.7453825221350253,0.06531654375895157,-0.09450621821882847,-0.4787483847779741,0.2974456708044889,0.09800809455916804
0.5103256672335601,-1.1223178428946556,0.8105345835735135,0.27134474844796064,0.2227283380680658,-0.5404283570399371,0.1387346713503052,0.04041060830689757
0.48259590017637566,-1.0289911473817335,0.521600886248204,0.2392466849054034,0.017056321806503596,-0.12505295052695653,0.2310182300936487,0.0404342260855722
0.4389584803042867,-0.9442762367217795,0.3698089899490268,0.17222889959124926,0.6318828750457808,-0.41975661947297344,0.14414850087222794,0.006541132969417611
0.4080222306742908,-0.9836039356365192,0.5983612180665339,0.3669051255955674,0.10639735337597561,-0.5544187731625736,0.046663749945793746,0.060090592865428005
0.4485003277223054,-1.0235599974613234,0.8504004273816521,0.33034005624994967,0.8176541593055204,-0.6898365222164712,0.36690853076068425,0.0668864998260903
0.6783752582286572,-1.5160343632528916,0.3642073331315659,0.008098330725361043,0.14544151227760266,-0.6651476350002183,0.16098669549498051,0.01855694083348438
0.6207181851165797,-1.109399711313764,0.1581809501845064,0.10134562271973081,-0.026931056661406105,-0.15584936710901923,0.22113910421881428,0.05257432192752762
0.681711173035836,-1.3796728735242594,0.9734222232419489,0.03181745932723835,-0.04833992682876012,-0.3086916415878063,0.3152438910670099,0.0213483706531457
0.505376845250302,-1.1753142997720338,1.1748406045954733,0.1764224455069575,1.0331874307990268,-0.8291903236620068,0.1552345097622188,0.013283570755448375
0.6520889051390528,-1.345886299978546,0.9372943872916302,0.06905883166820413,-0.14662509910693539,-0.6116526052641292,0.14517858463489586,0.014075717248757455
0.5318336437879184,-1.2004515010236232,0.4764150108871707,-0.01534368210285695,0.8986423930687046,-0.7980460916002529,0.1825753525890543,0.05241584971242669
0.6672192547660547,-1.2066514610098151,-0.7882022790912447,0.0867902168328473,-0.7983136881508343,0.43378396307191847,0.15538012226108988,0.043152771039411654
0.5275903799959923,-1.1524492743177033,0.3982004797831822,0.03435747430695732,-0.11808423517626193,-0.256848772174609,0.19487107359196706,0.058921110516737596
0.3829433731297272,-1.2718329204273144,1.0348684860003838,0.154035936441212,-0.3079401110901209,-0.3216108867376607,0.11552290561871771,0.06093027152196971
0.5561110722807503,-1.2641853507466438,1.1619793816448565,0.32165128498818346,0.025364279706201184,-0.5177261241617445,0.08583938232349517,0.083397596748139
0.5758654020336035,-1.268829242755758,0.9026792443921245,0.07690373574919024,-0.48762340572545965,-0.22610047203090106,0.4725356511133507,0.05838162696655434
0.6401546100155385,-1.4347021170328496,0.2532006519469938,0.062205295202087375,-0.5896444494145916,-0.418584359157977,0.10157355961575996,0.0741041240017573
0.5262170812563476,-1.269792663742449,1.1233646413838787,0.17188893390936982,0.7239798574618772,-0.6306048509185254,0.03385072217431542,0.178174430754693
0.5153038316003556,-1.3792413530151302,0.4661457779640907,0.0792849241245132,-0.4323303291210895,-0.06583142558563368,0.006820719276770931,0.0010809015747983738
0.5015063843934946,-1.2932568008643173,0.32127782954192896,0.2290202886999576,-1.1338729192338308,0.054557012820353495,0.06269832160766169,0.052653977024671256
0.3275687330668416,-1.0935823989146765,0.5703642806235455,0.3443628746713396,-0.6508277658394581,-0.1042975479513816,0.09413732137096605,0.0025602524631546967
0.4115626146020561,-1.1921878186043577,-0.805633116640282,0.41752669089977656,-1.3523154102240553,0.8174831586357492,0.1669809478951002,0.1278356715097605
0.6694505943635347,-1.108605396938038,0.13499873492911954,0.003008235466560448,0.014700859747585553,-0.4731538098388731,0.12081170089695253,2.028668160798876e-4
0.469361505081482,-1.1683358409024924,1.3720432141331005,0.35203857177193215,0.7581034523135252,-1.1060246451981428,0.1683789007079736,0.09515214542911667
0.3649737015344972,-1.0202446053555927,0.7731188859113479,0.25946196789306447,0.5872601579958283,-0.8058607940360069,0.11305473408470058,0.03612798125255538
0.34861578331447823,-1.0275693149003922,0.13113148397014646,0.1640868604603495,-0.3543347658859242,0.38296623725026596,0.004331853254902723,0.08187255696402825
0.44738780541868944,-1.1647095399123284,0.9653870257429638,0.3575173206612099,-0.002010362997614555,-0.39718644467585823,0.07980048529606841,0.017141274124428514
0.43715951854294943,-1.034096397775528,0.32355444493179075,0.302774731229482,-0.3786765053944785,-0.21085971110583318,0.21517847137373872,0.017796959891157378
0.4034947658226756,-1.1611716921061894,0.7684031895730155,0.17955867797432978,0.26374399938789866,-0.47668559669037686,0.34824259262838986,0.03221278398297718
0.6363151595051839,-1.3585009629612823,1.1602846753660625,-0.033268119766748226,1.0462387884380875,-1.020869594648373,0.10062217130770254,0.027708973944879953
0.4329479095696559,-1.311229949003202,1.091026737687114,0.16884458616164172,0.3243060217260576,-0.291708634782904,0.23292041331915408,0.023800699632428375
0.4802890117749228,-1.129277515718241,0.46796156735995653,0.22965910135651998,-0.21696632656222203,-0.141016314113964,0.034461540852434476,0.013603529969200055
0.5930412538091541,-1.1911938619821782,-0.3273253150350132,-0.022442364868376773,-0.22912905119321159,0.4519449030748621,0.17513406796528647,0.1022250341089974
0.6524977641660796,-1.1342299195339325,0.7909851155259559,0.24339663600033531,0.13265358143955874,-0.4109488662021781,0.32607644444155415,0.11135794508964005
0.7480158280107544,-1.4411410951722456,0.6154659201173331,-0.1463654227653094,0.42120179536808616,-0.7596061183225025,0.04945432183295303,0.003292615182389677
0.4260995739708149,-0.9080208796252247,1.0093447599290069,0.24964718008102318,0.2969142486921495,-0.5391200925331866,0.17416605512521108,0.06463546766483728
0.4309948229835763,-1.2004566802758356,0.3860834841325286,0.18242861895715443,-0.748924473880187,0.09787853051004472,0.14126109941820353,0.0011072035810594568
0.5125290753652404,-0.9091159643890483,0.11225163476262476,0.16486738591158503,-0.7270755451507683,0.35498355035211,0.22162469572350071,0.022043675149665636
